customer_id,age,gender,city,account_tenure_months,credit_limit,credit_score,utilization_ratio,total_transactions,total_spend,avg_transaction_value,max_transaction_value,total_repayments,total_repaid,avg_payment_delay,max_payment_delay
100234,25,Female,Chennai,94,50000.00,708,0.74,5,33904.92,3390.492000,8091.34,2,97074.45,0.0000,0
100235,54,Male,Hyderabad,101,200000.00,411,1.10,2,13391.07,6695.535000,10220.52,1,28794.54,0.0000,0
100236,26,Female,Chennai,67,75000.00,NULL,0.11,3,11718.75,1302.083333,2208.12,3,73748.82,13.3333,30
100237,42,Female,Delhi,109,300000.00,706,0.23,6,79319.20,6609.933333,10277.94,2,119442.66,0.0000,0
100238,31,Male,Kolkata,18,200000.00,672,0.96,12,197282.64,4110.055000,12674.95,4,226439.52,5.0000,15
100239,68,Male,Chennai,114,50000.00,896,0.46,7,136566.36,6503.160000,16103.32,3,340092.06,5.0000,15
100240,36,Male,Delhi,86,200000.00,338,0.19,5,62257.56,3112.878000,4272.89,4,181911.35,8.7500,15
100241,53,Female,Bengaluru,118,100000.00,404,1.20,6,44717.52,2484.306667,6364.29,3,192244.26,6.6667,10
100242,29,Male,Chennai,106,200000.00,623,0.96,8,33410.81,4176.351250,10781.22,0,NULL,NULL,NULL
100243,26,Female,Kolkata,11,75000.00,713,0.52,5,7742.96,774.296000,1663.56,2,178625.55,15.0000,30
100244,36,Female,Hyderabad,88,50000.00,728,1.00,7,61945.86,4424.704286,11334.87,2,73941.98,20.0000,30
100245,49,Male,Delhi,82,75000.00,360,0.83,7,18700.41,2671.487143,8456.87,1,32523.19,30.0000,30
100246,23,Male,Hyderabad,65,300000.00,606,0.96,4,22096.50,1841.375000,4134.93,3,95369.48,15.0000,30
100247,40,Female,Kolkata,95,100000.00,653,0.99,3,41846.52,3487.210000,5265.86,4,131435.55,3.7500,10
100248,56,Male,Mumbai,19,300000.00,692,0.15,5,8516.90,851.690000,2176.94,2,117439.30,0.0000,0
100249,39,Female,Delhi,100,75000.00,503,0.77,7,24527.63,3503.947143,6377.13,1,130708.76,10.0000,10
100250,46,Male,Chennai,59,75000.00,557,0.06,3,53921.64,4493.470000,10041.29,4,73771.14,10.0000,30
100251,23,Male,Delhi,9,75000.00,NULL,0.10,5,34872.32,6974.464000,10970.93,1,9291.80,0.0000,0
100252,39,Male,Hyderabad,44,150000.00,816,1.09,3,7072.77,2357.590000,3652.41,1,9589.65,5.0000,5
100253,40,Female,Bengaluru,77,100000.00,745,0.66,6,27994.29,1555.238333,3083.44,3,130430.94,5.0000,15
100254,52,Male,Delhi,30,75000.00,NULL,0.90,8,19003.71,2375.463750,5467.78,1,144744.00,10.0000,10
100255,27,Female,Chennai,82,75000.00,641,1.01,4,26887.69,6721.922500,11095.76,1,70336.92,0.0000,0
100256,61,Female,Mumbai,37,300000.00,432,1.14,9,42124.68,4680.520000,9931.52,1,152627.58,10.0000,10
100257,53,Female,Pune,64,300000.00,742,1.05,7,98093.88,2335.568571,10899.79,6,375545.80,12.5000,30
100258,60,Female,Bengaluru,107,75000.00,552,0.61,8,33901.76,4237.720000,11170.52,1,47195.20,15.0000,15
100259,59,Male,Mumbai,68,50000.00,564,0.44,5,33493.88,3349.388000,5814.51,2,88625.40,15.0000,30
100260,38,Female,Delhi,43,150000.00,392,0.23,5,44691.80,2234.590000,5170.64,4,270132.00,5.0000,10
100261,60,Female,Hyderabad,97,300000.00,710,0.51,6,17236.02,1436.335000,5328.56,2,176476.26,5.0000,10
100262,21,Male,Kolkata,58,50000.00,437,0.47,6,12827.11,2137.851667,5383.89,1,3462.48,30.0000,30
100263,31,Female,Hyderabad,99,150000.00,507,0.69,7,59426.34,2829.825714,9923.09,3,216590.85,1.6667,5
100264,48,Male,Chennai,72,75000.00,872,0.82,8,256435.24,16027.202500,98855.00,2,124478.88,15.0000,30
100265,45,Female,Hyderabad,33,100000.00,NULL,1.18,10,29468.71,2946.871000,6694.30,1,163655.40,0.0000,0
100266,43,Male,Bengaluru,8,200000.00,565,0.89,2,15010.50,1501.050000,2956.29,5,97007.94,8.0000,30
100267,51,Female,Hyderabad,114,200000.00,617,0.79,4,26220.20,6555.050000,16884.18,0,NULL,NULL,NULL
100268,50,Male,Chennai,103,75000.00,412,0.44,6,86324.96,3596.873333,12784.82,4,226784.10,2.5000,5
100269,62,Female,Pune,85,300000.00,677,0.09,5,94824.42,6321.628000,19906.88,3,199277.65,5.0000,10
100270,55,Female,Delhi,27,50000.00,753,0.38,4,24078.66,3009.832500,6258.48,2,87347.52,20.0000,30
100271,27,Male,Kolkata,101,100000.00,490,0.93,7,23885.85,3412.264286,6787.73,1,85265.88,10.0000,10
100272,36,Male,Delhi,43,150000.00,739,0.29,7,18082.06,2583.151429,5483.04,1,63782.53,5.0000,5
100273,46,Male,Hyderabad,77,75000.00,486,0.87,9,52001.42,2888.967778,6301.16,2,288519.21,7.5000,15
100274,68,Male,Mumbai,77,100000.00,666,0.72,5,29497.83,5899.566000,16286.30,1,44364.25,10.0000,10
100275,69,Female,Delhi,67,100000.00,NULL,0.25,8,82543.64,5158.977500,9155.31,2,172816.24,15.0000,30
100276,22,Female,Pune,62,300000.00,486,0.35,8,160588.24,5018.382500,9477.89,4,435869.68,5.0000,10
100277,21,Male,Hyderabad,11,150000.00,431,0.62,9,48832.02,2712.890000,7457.29,2,43701.75,15.0000,30
100278,68,Female,Kolkata,83,100000.00,859,0.53,6,72049.20,2401.640000,7458.03,5,167237.94,9.0000,30
100279,32,Male,Chennai,37,300000.00,675,0.95,4,20552.22,1712.685000,3966.96,3,127214.24,8.3333,15
100280,25,Male,Pune,104,50000.00,398,0.89,2,53337.68,6667.210000,10074.36,4,23488.70,8.7500,30
100281,57,Female,Hyderabad,15,300000.00,333,0.71,6,63293.46,5274.455000,17252.44,2,149271.54,7.5000,15
100282,52,Female,Pune,8,50000.00,881,1.00,7,42995.16,3071.082857,10009.48,2,201928.72,0.0000,0
100283,29,Female,Delhi,64,50000.00,NULL,0.70,1,998.88,499.440000,499.44,2,17857.00,0.0000,0
100284,61,Female,Kolkata,81,100000.00,665,1.16,6,65176.08,3620.893333,9284.12,3,179929.32,5.0000,10
100285,55,Female,Chennai,54,300000.00,358,0.30,2,14619.74,3654.935000,7112.86,2,37959.94,5.0000,10
100286,39,Female,Hyderabad,64,50000.00,480,0.87,5,10695.89,2139.178000,6635.11,1,27870.95,0.0000,0
100287,68,Female,Bengaluru,36,150000.00,318,0.48,3,18800.34,2088.926667,3775.82,3,92541.48,6.6667,10
100288,36,Male,Chennai,98,100000.00,525,0.37,3,6949.63,2316.543333,3150.15,1,17348.55,10.0000,10
100289,23,Male,Bengaluru,74,300000.00,772,0.26,8,64545.22,4034.076250,8582.15,2,59996.88,15.0000,30
100290,40,Male,Pune,67,300000.00,NULL,0.69,4,11409.59,2852.397500,5165.22,1,79876.84,0.0000,0
100291,44,Male,Mumbai,57,200000.00,596,0.30,5,90058.26,6003.884000,14545.70,3,135759.50,8.3333,15
100292,53,Male,Chennai,94,300000.00,892,0.28,11,34031.44,3093.767273,9336.62,1,76616.32,0.0000,0
100293,44,Female,Pune,46,100000.00,474,1.19,5,11686.26,1168.626000,2129.15,2,87079.85,7.5000,15
100294,31,Male,Bengaluru,36,150000.00,521,0.97,5,128757.84,4291.928000,7384.59,6,393661.15,9.1667,30
100295,69,Male,Delhi,90,300000.00,353,0.91,4,31678.80,3959.850000,5330.83,2,60650.12,0.0000,0
100296,28,Male,Delhi,89,200000.00,702,0.96,3,11786.20,3928.733333,4343.15,1,36241.47,0.0000,0
100297,56,Male,Mumbai,108,100000.00,617,1.16,5,57313.92,3820.928000,10352.66,3,100698.80,10.0000,15
100298,58,Male,Chennai,27,50000.00,648,0.71,1,11861.32,2965.330000,2965.33,4,40371.39,7.5000,30
100299,60,Male,Chennai,9,75000.00,742,0.30,7,75223.04,5373.074286,12327.87,2,183920.24,15.0000,30
100300,40,Male,Chennai,18,75000.00,879,1.04,11,64465.54,2930.251818,7502.85,2,258043.28,2.5000,5
100301,55,Female,Pune,50,50000.00,839,0.90,8,44765.10,5595.637500,13671.85,1,115431.12,0.0000,0
100302,68,Female,Kolkata,47,300000.00,581,0.53,3,4516.06,1505.353333,3908.12,1,20920.41,0.0000,0
100303,45,Male,Kolkata,119,75000.00,659,0.59,9,14498.97,1610.996667,4376.28,0,NULL,NULL,NULL
100304,55,Female,Mumbai,54,75000.00,307,0.52,6,27717.64,4619.606667,14277.73,0,NULL,NULL,NULL
100305,45,Female,Chennai,25,50000.00,862,1.12,7,62479.32,2975.205714,7883.97,3,268812.25,8.3333,15
100306,49,Female,Pune,82,300000.00,790,0.45,3,36699.26,6116.543333,9999.26,2,58069.41,0.0000,0
100307,38,Female,Delhi,86,300000.00,640,1.16,11,193956.40,4408.100000,10561.91,4,263056.53,8.7500,15
100308,66,Male,Bengaluru,59,50000.00,NULL,1.10,5,32604.54,3260.454000,9517.16,2,69868.00,2.5000,5
100309,38,Female,Pune,41,300000.00,548,0.78,5,6479.77,1295.954000,3394.69,0,NULL,NULL,NULL
100310,22,Female,Kolkata,102,300000.00,534,0.72,4,5814.62,1453.655000,2525.92,1,44117.44,0.0000,0
100311,55,Female,Kolkata,6,100000.00,382,0.48,5,9925.09,1985.018000,4247.49,0,NULL,NULL,NULL
100312,36,Male,Delhi,20,100000.00,392,0.07,3,30015.72,3335.080000,5941.02,3,107565.00,0.0000,0
100313,61,Male,Delhi,82,50000.00,693,0.20,4,12841.60,1605.200000,1941.28,2,75394.56,20.0000,30
100314,56,Male,Bengaluru,22,150000.00,NULL,0.92,4,26304.16,3288.020000,6382.45,2,137524.60,15.0000,30
100315,53,Male,Delhi,29,75000.00,716,0.59,4,24793.48,1549.592500,3483.14,4,177738.12,11.2500,30
100316,24,Male,Mumbai,63,100000.00,882,0.22,9,96352.20,2141.160000,5829.86,5,469916.64,7.0000,15
100317,53,Male,Bengaluru,77,75000.00,NULL,0.35,5,32066.30,6413.260000,11421.23,1,5692.80,0.0000,0
100318,34,Male,Delhi,119,200000.00,552,1.14,4,45113.94,5639.242500,7965.10,2,135435.28,7.5000,10
100319,41,Female,Hyderabad,96,50000.00,421,0.47,5,97045.65,6469.710000,17914.39,3,124373.85,3.3333,10
100320,68,Female,Pune,114,150000.00,309,1.09,5,751096.08,25036.536000,108786.40,6,290846.45,9.1667,30
100321,40,Female,Delhi,28,200000.00,NULL,0.40,6,29923.24,2493.603333,7801.35,2,179255.28,0.0000,0
100322,28,Male,Mumbai,51,200000.00,572,0.67,6,32830.00,2735.833333,13016.19,2,172678.56,2.5000,5
100323,27,Male,Chennai,77,300000.00,605,0.07,6,8906.19,1484.365000,3084.31,0,NULL,NULL,NULL
100324,23,Male,Delhi,13,200000.00,509,0.65,6,41625.75,6937.625000,15067.78,0,NULL,NULL,NULL
100325,37,Male,Kolkata,64,50000.00,763,0.78,5,54875.00,2743.750000,5935.63,4,221282.50,2.5000,5
100326,53,Male,Kolkata,95,100000.00,715,0.32,6,36912.42,3076.035000,7214.97,2,81727.26,0.0000,0
100327,68,Female,Kolkata,116,50000.00,515,0.72,7,86562.65,2473.218571,5570.58,5,332258.64,21.0000,30
100328,32,Female,Chennai,64,100000.00,379,0.79,4,154689.60,7734.480000,11689.55,5,221365.68,6.0000,10
100329,42,Male,Kolkata,18,200000.00,779,0.84,9,111429.90,2063.516667,5802.25,6,466383.24,11.6667,30
100330,42,Male,Hyderabad,44,200000.00,846,0.94,5,141874.56,4729.152000,10333.18,6,290541.45,3.3333,10
100331,66,Male,Delhi,106,150000.00,317,0.41,4,7885.09,1971.272500,4977.46,0,NULL,NULL,NULL
100332,50,Male,Kolkata,118,100000.00,464,0.70,10,128177.88,4272.596000,12754.19,3,429779.40,5.0000,15
100333,58,Female,Bengaluru,33,200000.00,824,1.18,7,57174.42,2722.591429,7751.35,3,176303.68,8.3333,15
100334,58,Male,Chennai,94,300000.00,501,1.08,5,37560.30,2504.020000,7440.00,3,175741.55,5.0000,15
100335,65,Male,Hyderabad,66,75000.00,645,1.15,5,31907.14,3190.714000,10776.20,2,111106.90,20.0000,30
100336,28,Male,Bengaluru,21,150000.00,665,0.49,1,9789.63,3263.210000,3263.21,3,16919.64,6.6667,15
100337,47,Male,Bengaluru,7,50000.00,NULL,0.95,1,17563.52,8781.760000,8781.76,2,14608.43,17.5000,30
100338,47,Female,Bengaluru,87,150000.00,812,0.76,7,21355.73,3050.818571,7734.49,0,NULL,NULL,NULL
100339,54,Male,Bengaluru,22,75000.00,618,0.15,6,49942.75,1664.758333,3774.57,5,380186.10,7.0000,10
100340,41,Male,Delhi,35,100000.00,516,1.00,3,28075.98,3119.553333,5642.90,3,78337.92,3.3333,5
100341,50,Female,Kolkata,108,50000.00,333,0.83,4,45953.52,3829.460000,6694.78,3,73794.64,3.3333,10
100342,53,Female,Pune,18,50000.00,565,0.28,3,31356.04,5226.006667,6052.77,2,25460.04,15.0000,30
100343,48,Female,Delhi,101,100000.00,379,0.14,6,96030.42,5335.023333,24123.64,3,278196.12,3.3333,10
100344,67,Male,Delhi,119,150000.00,712,1.01,4,20132.76,2516.595000,5043.65,2,100276.16,5.0000,10
100345,53,Male,Hyderabad,98,200000.00,NULL,0.14,3,19843.06,6614.353333,11345.66,0,NULL,NULL,NULL
100346,25,Female,Hyderabad,115,150000.00,311,0.16,4,4907.26,1226.815000,1932.45,1,27161.20,0.0000,0
100347,68,Female,Kolkata,99,75000.00,700,0.54,5,11166.21,2233.242000,3738.95,1,30745.90,0.0000,0
100348,39,Female,Pune,87,300000.00,581,0.21,7,27492.11,3927.444286,9140.95,1,123537.26,0.0000,0
100349,24,Female,Hyderabad,18,200000.00,411,1.10,5,23933.68,2393.368000,5090.13,2,184173.50,15.0000,30
100350,55,Female,Kolkata,48,150000.00,677,0.59,4,27122.10,3390.262500,6044.78,2,70424.36,2.5000,5
100351,69,Female,Kolkata,90,300000.00,567,0.70,5,38544.26,3854.426000,11262.60,2,134648.40,20.0000,30
100352,37,Male,Mumbai,99,300000.00,597,1.12,4,36606.54,4575.817500,8655.39,2,123778.00,22.5000,30
100353,64,Male,Pune,26,100000.00,616,0.66,8,24056.89,3007.111250,6767.04,0,NULL,NULL,NULL
100354,48,Male,Hyderabad,117,75000.00,869,0.46,6,37523.55,1250.785000,1941.59,5,335775.48,9.0000,30
100355,50,Female,Pune,60,75000.00,NULL,0.97,9,70012.14,3889.563333,10628.06,2,155020.59,17.5000,30
100356,49,Female,Delhi,86,75000.00,845,0.56,5,38720.38,3872.038000,11171.39,2,128478.30,5.0000,10
100357,66,Female,Delhi,45,200000.00,664,0.42,11,51065.72,2321.169091,6515.47,2,392420.27,7.5000,15
100358,26,Female,Pune,88,50000.00,846,0.88,5,69636.06,4642.404000,14383.19,3,196757.60,3.3333,10
100359,55,Female,Mumbai,20,200000.00,570,0.97,7,105844.16,3780.148571,13057.62,4,356882.68,5.0000,10
100360,61,Female,Mumbai,78,150000.00,773,0.96,7,47073.48,2241.594286,4819.66,3,253208.06,8.3333,15
100361,57,Male,Pune,57,300000.00,836,1.17,2,7031.18,1757.795000,2765.23,2,70932.74,15.0000,30
100362,44,Male,Hyderabad,79,300000.00,533,0.95,3,11719.32,1302.146667,2397.89,3,52178.91,1.6667,5
100363,49,Female,Chennai,113,50000.00,358,0.94,5,18018.38,3603.676000,6093.72,0,NULL,NULL,NULL
100364,69,Male,Mumbai,100,150000.00,550,1.04,5,25713.56,1285.678000,2319.50,4,119101.20,2.5000,10
100365,66,Female,Bengaluru,58,50000.00,385,0.05,6,22645.24,3774.206667,8366.90,1,106000.02,0.0000,0
100366,51,Male,Delhi,92,300000.00,689,0.47,5,30978.28,3097.828000,8305.54,2,45085.35,17.5000,30
100367,55,Female,Pune,57,200000.00,479,0.90,9,168506.94,3120.498889,6562.53,6,628418.34,14.1667,30
100368,53,Female,Bengaluru,35,75000.00,448,0.74,6,33753.86,2812.821667,7127.50,2,92449.20,10.0000,15
100369,41,Male,Pune,38,300000.00,882,0.25,4,20751.10,5187.775000,10188.77,1,57371.40,30.0000,30
100370,52,Male,Kolkata,62,100000.00,420,0.40,7,20145.33,2877.904286,9723.52,1,111798.26,10.0000,10
100371,43,Female,Delhi,57,75000.00,555,0.44,5,13550.68,2710.136000,6048.63,1,94324.00,0.0000,0
100372,53,Female,Delhi,14,300000.00,NULL,0.70,5,35592.70,3559.270000,6098.75,2,138213.25,22.5000,30
100373,23,Male,Mumbai,59,200000.00,358,1.01,3,12427.86,2071.310000,3284.61,2,40800.60,2.5000,5
100374,38,Male,Mumbai,116,50000.00,368,1.12,11,142385.70,4314.718182,20488.11,3,502785.47,11.6667,15
100375,45,Female,Bengaluru,6,75000.00,745,0.91,9,36896.79,4099.643333,9126.05,1,137633.58,30.0000,30
100376,62,Male,Kolkata,49,200000.00,687,1.02,6,46399.98,2577.776667,4432.26,3,169425.48,8.3333,15
100377,51,Female,Pune,104,150000.00,385,0.59,5,60759.68,3037.984000,5615.68,4,225117.80,3.7500,5
100378,23,Female,Kolkata,80,100000.00,526,0.50,6,17708.67,2951.445000,8392.58,0,NULL,NULL,NULL
100379,60,Female,Delhi,103,75000.00,892,0.50,4,4256.31,1064.077500,2476.43,1,68492.44,10.0000,10
100380,66,Female,Bengaluru,85,50000.00,483,0.76,7,87677.85,4175.135714,8586.58,3,209994.26,13.3333,30
100381,44,Male,Chennai,14,150000.00,621,0.19,6,64577.84,2690.743333,5345.31,4,288194.28,7.5000,30
100382,52,Male,Bengaluru,37,200000.00,617,0.72,4,5619.02,1404.755000,5325.31,0,NULL,NULL,NULL
100383,67,Male,Hyderabad,20,100000.00,865,0.81,4,52694.13,4391.177500,10635.80,3,16856.92,10.0000,30
100384,42,Male,Bengaluru,17,50000.00,698,0.55,6,121987.05,4066.235000,9387.13,5,399309.78,17.0000,30
100385,43,Male,Kolkata,102,200000.00,592,1.15,2,28013.00,2801.300000,4144.61,5,121154.26,11.0000,30
100386,22,Male,Hyderabad,114,200000.00,592,0.75,5,79183.37,2262.382000,3372.32,7,365171.50,12.8571,30
100387,47,Male,Hyderabad,83,75000.00,784,0.30,5,74311.20,4954.080000,12917.74,3,193788.95,5.0000,15
100388,62,Female,Hyderabad,62,75000.00,746,0.60,7,103444.08,3694.431429,8801.01,4,182765.52,7.5000,30
100389,22,Male,Chennai,13,50000.00,NULL,0.83,3,2633.36,877.786667,1385.07,1,21245.58,0.0000,0
100390,46,Male,Bengaluru,77,300000.00,807,0.42,9,83618.70,3096.988889,6018.61,3,202606.11,0.0000,0
100391,37,Female,Kolkata,32,300000.00,NULL,0.14,16,225783.36,3527.865000,7595.24,4,812564.16,1.2500,5
100392,60,Male,Bengaluru,67,200000.00,719,0.72,6,29980.88,2498.406667,5597.36,2,117766.14,2.5000,5
100393,53,Male,Chennai,17,75000.00,453,1.14,11,133824.00,2433.163636,9724.88,5,506946.22,5.0000,10
100394,29,Female,Delhi,70,100000.00,723,0.61,5,10242.09,2048.418000,4805.59,1,6346.55,30.0000,30
100395,63,Male,Mumbai,112,100000.00,572,1.09,4,9738.92,2434.730000,3616.56,1,32967.12,10.0000,10
100396,68,Male,Kolkata,109,200000.00,NULL,1.01,9,63010.98,2333.740000,5305.60,3,267796.35,0.0000,0
100397,59,Male,Kolkata,47,75000.00,427,0.22,5,31698.18,3169.818000,7524.04,2,111439.50,15.0000,30
100398,49,Female,Bengaluru,67,50000.00,672,0.86,14,208639.40,2980.562857,10471.24,5,696157.42,11.0000,30
100399,62,Male,Mumbai,16,50000.00,867,0.55,6,15866.06,2644.343333,5065.82,1,76854.48,0.0000,0
100400,46,Male,Pune,108,50000.00,458,0.34,6,7527.93,1254.655000,2324.04,0,NULL,NULL,NULL
100401,55,Female,Pune,48,100000.00,870,0.84,5,21336.65,4267.330000,8170.85,1,59347.65,5.0000,5
100402,45,Male,Chennai,100,75000.00,869,0.90,6,29238.04,4873.006667,11088.19,1,102121.56,30.0000,30
100403,44,Female,Pune,22,75000.00,475,0.26,6,65488.26,3638.236667,11523.84,3,192230.88,11.6667,30
100404,33,Female,Kolkata,102,100000.00,510,1.10,7,65595.54,3123.597143,4699.51,3,197294.37,25.0000,30
100405,27,Male,Pune,37,50000.00,746,0.91,3,9589.55,3196.516667,5153.73,1,56025.51,30.0000,30
100406,56,Female,Delhi,98,50000.00,885,1.12,3,56275.76,9379.293333,21837.29,2,38198.55,20.0000,30
100407,65,Female,Delhi,90,200000.00,466,0.41,6,105742.35,5874.575000,9993.67,3,160021.50,5.0000,10
100408,40,Male,Delhi,90,300000.00,759,1.13,4,29726.58,3715.822500,7003.77,2,67350.24,5.0000,10
100409,21,Female,Pune,45,150000.00,656,0.47,5,22935.04,4587.008000,12768.28,0,NULL,NULL,NULL
100410,28,Female,Chennai,28,300000.00,603,0.11,7,118564.32,4234.440000,8108.11,4,244801.97,3.7500,10
100411,66,Male,Hyderabad,61,75000.00,532,0.93,5,82351.40,4117.570000,8248.05,4,294820.55,17.5000,30
100412,36,Male,Hyderabad,11,75000.00,NULL,0.86,2,9252.04,4626.020000,8241.84,1,30242.74,5.0000,5
100413,34,Male,Mumbai,91,75000.00,481,0.74,5,42070.30,4207.030000,11443.01,2,65969.95,12.5000,15
100414,32,Female,Hyderabad,55,300000.00,633,0.61,8,36374.38,2273.398750,4353.63,2,201412.08,30.0000,30
100415,43,Male,Hyderabad,107,150000.00,328,0.09,7,128399.68,4585.702857,14854.57,4,270868.64,23.7500,30
100416,35,Female,Delhi,42,200000.00,392,0.77,3,78854.24,6571.186667,14847.16,4,138518.58,10.0000,15
100417,48,Female,Delhi,114,300000.00,629,0.53,4,31905.64,1994.102500,3766.61,4,153440.76,11.2500,30
100418,54,Female,Pune,69,150000.00,483,0.69,6,22008.40,1834.033333,2912.99,2,33587.82,22.5000,30
100419,22,Female,Mumbai,59,50000.00,394,0.54,11,19721.99,1792.908182,5675.95,1,196672.41,5.0000,5
100420,52,Female,Bengaluru,77,50000.00,652,1.16,5,53506.77,3567.118000,8386.54,3,187402.65,6.6667,15
100421,43,Female,Kolkata,110,75000.00,564,0.74,4,25397.10,2116.425000,2833.99,3,48159.36,6.6667,15
100422,42,Female,Mumbai,54,100000.00,318,0.91,8,107514.03,4479.751250,15476.33,3,229131.52,21.6667,30
100423,45,Male,Mumbai,104,75000.00,798,1.13,3,37762.50,4195.833333,6258.06,3,126339.15,0.0000,0
100424,42,Male,Chennai,16,100000.00,438,0.73,5,17980.49,3596.098000,5778.85,1,42363.95,30.0000,30
100425,42,Female,Pune,93,150000.00,872,0.06,9,103566.48,3835.795556,10327.58,3,267041.97,1.6667,5
100426,69,Female,Chennai,54,50000.00,824,0.09,6,179723.50,5990.783333,16431.16,5,358713.72,10.0000,30
100427,62,Male,Mumbai,26,300000.00,554,0.86,11,84796.20,2569.581818,6832.79,3,263655.26,6.6667,15
100428,26,Female,Mumbai,71,100000.00,384,0.37,0,NULL,NULL,NULL,2,9506.65,7.5000,10
100429,35,Male,Mumbai,68,150000.00,757,0.72,4,18752.44,2344.055000,5328.37,2,44600.12,22.5000,30
100430,63,Male,Hyderabad,109,50000.00,831,0.28,5,67050.90,4470.060000,8825.73,3,161330.10,10.0000,30
100431,57,Male,Kolkata,88,300000.00,861,0.36,7,53342.13,2540.101429,4157.00,3,108743.04,1.6667,5
100432,53,Female,Kolkata,108,100000.00,391,0.63,6,25888.96,2157.413333,6934.03,2,138004.62,7.5000,10
100433,28,Female,Chennai,33,75000.00,899,1.17,7,46769.08,3340.648571,6385.78,2,150839.85,10.0000,15
100434,64,Male,Mumbai,22,75000.00,368,0.76,7,29442.17,4206.024286,13099.36,1,47989.20,15.0000,15
100435,64,Male,Kolkata,11,75000.00,336,1.13,5,25968.38,5193.676000,12571.32,1,14368.50,0.0000,0
100436,25,Male,Delhi,24,150000.00,439,1.15,3,50231.50,8371.916667,13295.34,2,66775.68,5.0000,10
100437,59,Male,Kolkata,61,75000.00,865,0.29,7,16014.30,2287.757143,6598.31,1,131154.52,0.0000,0
100438,24,Male,Pune,107,200000.00,477,0.41,5,27704.82,2770.482000,10277.97,2,84217.10,2.5000,5
100439,26,Female,Pune,33,50000.00,436,0.94,3,24980.72,4163.453333,7778.52,2,37553.28,15.0000,30
100440,65,Male,Kolkata,71,150000.00,489,1.05,9,28074.74,1559.707778,4279.83,2,155111.67,7.5000,10
100441,52,Female,Delhi,43,300000.00,NULL,0.65,2,11662.30,2915.575000,4832.75,2,51921.18,0.0000,0
100442,50,Male,Pune,42,75000.00,858,1.19,6,53039.80,2209.991667,6762.57,4,327969.12,11.2500,30
100443,67,Female,Hyderabad,73,50000.00,304,0.06,8,49754.24,6219.280000,16854.85,1,47578.08,10.0000,10
100444,55,Female,Kolkata,91,100000.00,556,0.39,4,26889.38,3361.172500,6071.25,2,88677.08,0.0000,0
100445,60,Female,Hyderabad,95,75000.00,542,0.77,6,25097.95,4182.991667,11331.18,1,75049.44,15.0000,15
100446,36,Female,Kolkata,54,50000.00,714,0.59,14,27709.62,1979.258571,6230.84,1,94280.48,5.0000,5
100447,33,Female,Bengaluru,48,200000.00,642,0.18,3,34549.35,3838.816667,4852.19,3,48030.42,0.0000,0
100448,62,Female,Bengaluru,41,100000.00,678,0.47,6,62138.34,3452.130000,14113.13,3,191227.26,8.3333,15
100449,50,Male,Bengaluru,63,200000.00,893,0.08,10,191599.84,4789.996000,18443.92,4,364801.80,5.0000,10
100450,39,Female,Pune,18,300000.00,445,0.79,4,31237.32,2603.110000,4221.19,3,118113.52,6.6667,10
100451,37,Male,Hyderabad,57,50000.00,622,1.08,5,12130.83,808.722000,1597.45,3,147260.40,8.3333,15
100452,39,Female,Hyderabad,63,200000.00,421,1.07,6,46401.45,2577.858333,4416.51,3,227758.80,8.3333,15
100453,48,Female,Hyderabad,37,300000.00,551,0.85,7,28221.84,2015.845714,6556.56,2,129021.76,12.5000,15
100454,46,Male,Delhi,86,50000.00,610,0.59,10,20678.59,2067.859000,7365.04,1,97212.80,0.0000,0
