repayment_id,customer_id,payment_date,payment_amount,payment_delay_days
800465,100587,"2025-07-14 14:16:23.312103",2839.93,0
800466,101304,"2025-05-26 14:16:23.312104",18421.14,0
800467,100713,"2025-08-19 14:16:23.312105",18028.81,5
800468,100630,"2025-06-30 14:16:23.312107",18055.09,0
800469,100763,"2025-08-18 14:16:23.312109",7527.07,5
800470,100633,"2025-03-14 14:16:23.312113",10097.37,10
800471,100173,"2025-11-23 14:16:23.312115",2740.46,15
800472,101382,"2025-07-15 14:16:23.312117",1496.36,5
800473,101594,"2025-09-10 14:16:23.312119",1646.16,15
800474,101398,"2025-01-02 14:16:23.312121",11591.01,10
800475,101078,"2025-05-13 14:16:23.312123",6767.36,5
800476,101687,"2025-06-01 14:16:23.312125",11801.33,5
800477,101354,"2025-09-26 14:16:23.312127",12056.95,10
800478,101687,"2024-12-19 14:16:23.312130",18187.72,15
800479,100386,"2025-03-17 14:16:23.312132",17704.52,15
800480,100679,"2025-05-10 14:16:23.312142",14512.38,0
800481,101171,"2025-11-19 14:16:23.312144",16460.82,0
800482,100342,"2025-08-04 14:16:23.312145",561.61,0
800483,101220,"2025-10-17 14:16:23.312146",802.94,15
800484,101147,"2025-07-05 14:16:23.312147",9442.45,15
800485,100739,"2025-08-09 14:16:23.312148",13247.03,5
800486,100332,"2025-04-03 14:16:23.312149",15984.64,0
800487,101507,"2025-02-10 14:16:23.312151",9221.71,0
800488,101477,"2025-05-26 14:16:23.312152",18833.26,5
800489,100705,"2025-07-08 14:16:23.312153",16392.21,10
800490,101372,"2025-02-21 14:16:23.312154",2503.73,10
800491,100452,"2025-06-29 14:16:23.312156",9083.48,5
800492,100078,"2025-07-02 14:16:23.312157",19900.13,10
800493,100007,"2025-07-16 14:16:23.312158",8493.87,0
800494,101889,"2025-09-17 14:16:23.312159",8032.26,30
800495,101396,"2025-07-15 14:16:23.312160",6234.57,0
800496,100566,"2025-12-13 14:16:23.312162",9986.54,0
800497,100548,"2025-06-30 14:16:23.312163",14732.21,30
800498,101881,"2025-06-10 14:16:23.312164",1425.70,0
800499,101480,"2025-11-09 14:16:23.312165",16796.49,10
800500,101784,"2025-12-08 14:16:23.312166",18392.80,0
800501,100711,"2025-10-16 14:16:23.312168",15731.30,10
800502,100269,"2025-03-28 14:16:23.312169",18354.88,10
800503,100431,"2025-09-25 14:16:23.312170",2350.64,0
800504,100600,"2025-11-19 14:16:23.312172",9277.10,15
800505,100225,"2025-05-19 14:16:23.312173",1885.33,0
800506,101346,"2024-12-28 14:16:23.312174",16818.30,10
800507,101695,"2025-05-11 14:16:23.312175",19074.66,0
800508,101443,"2025-03-22 14:16:23.312176",6306.15,0
800509,101924,"2025-05-23 14:16:23.312178",10940.20,15
800510,100334,"2025-07-19 14:16:23.312179",6304.67,0
800511,100121,"2025-11-13 14:16:23.312180",7888.01,0
800512,100475,"2025-10-18 14:16:23.312182",9792.87,0
800513,100785,"2025-03-17 14:16:23.312183",15920.65,15
800514,100236,"2025-02-07 14:16:23.312184",3366.45,30
800515,100778,"2025-09-09 14:16:23.312185",3562.56,15
800516,101865,"2025-05-29 14:16:23.312187",4436.31,30
800517,101667,"2025-04-15 14:16:23.312188",1536.47,5
800518,100381,"2025-05-10 14:16:23.312189",13047.57,30
800519,101427,"2025-06-13 14:16:23.312190",4202.35,0
800520,100388,"2025-09-23 14:16:23.312191",9031.99,0
800521,101470,"2025-09-21 14:16:23.312193",13869.01,15
800522,100693,"2025-07-29 14:16:23.312194",9254.46,0
800523,101216,"2025-07-07 14:16:23.312195",18167.33,0
800524,100460,"2025-07-30 14:16:23.312196",15498.78,10
800525,100109,"2025-04-05 14:16:23.312198",5823.93,0
800526,100213,"2025-09-18 14:16:23.312199",3042.99,30
800527,101775,"2025-03-24 14:16:23.312200",17941.54,0
800528,101676,"2025-07-08 14:16:23.312201",8239.70,0
800529,100462,"2025-11-30 14:16:23.312203",7958.98,0
800530,100584,"2025-07-09 14:16:23.312204",16295.08,0
800531,100514,"2025-10-27 14:16:23.312205",682.42,0
800532,100001,"2025-01-26 14:16:23.312206",9296.69,30
800533,101419,"2025-10-21 14:16:23.312207",14429.24,0
800534,101367,"2025-03-10 14:16:23.312209",17049.39,5
800535,100209,"2025-07-25 14:16:23.312210",17761.57,0
800536,100823,"2025-10-22 14:16:23.312211",9580.76,10
800537,100057,"2025-12-09 14:16:23.312213",17030.30,0
800538,100483,"2025-06-09 14:16:23.312214",1197.35,10
800539,101752,"2025-09-30 14:16:23.312215",6455.80,0
800540,100947,"2025-07-20 14:16:23.312216",704.72,15
800541,101934,"2025-02-06 14:16:23.312217",3727.74,30
800542,101792,"2025-06-06 14:16:23.312219",14632.26,5
800543,101991,"2025-05-31 14:16:23.312220",586.27,0
800544,101136,"2025-03-15 14:16:23.312221",10699.58,0
800545,100484,"2025-09-25 14:16:23.312222",8572.73,15
800546,100070,"2025-03-30 14:16:23.312223",2895.98,0
800547,101506,"2025-07-26 14:16:23.312225",13869.87,15
800548,101637,"2025-04-29 14:16:23.312226",14015.92,15
800549,101068,"2025-07-20 14:16:23.312227",14663.80,10
800550,100655,"2025-11-11 14:16:23.312229",15423.50,0
800551,101658,"2025-01-28 14:16:23.312230",6642.34,0
800552,101808,"2025-05-31 14:16:23.312231",19885.52,30
800553,101765,"2024-12-21 14:16:23.312232",1922.60,5
800554,100541,"2025-06-09 14:16:23.312234",13130.06,0
800555,101828,"2025-11-30 14:16:23.312235",19430.11,30
800556,100785,"2025-07-08 14:16:23.312236",4874.05,0
800557,100995,"2025-03-14 14:16:23.312237",5923.44,30
800558,101227,"2025-01-01 14:16:23.312238",11731.56,30
800559,100475,"2025-05-20 14:16:23.312240",15734.52,0
800560,101263,"2025-08-05 14:16:23.312241",6914.47,0
800561,101802,"2025-06-12 14:16:23.312242",16817.12,10
800562,100571,"2025-01-20 14:16:23.312243",5200.35,0
800563,101466,"2025-04-19 14:16:23.312245",17550.15,5
800564,100746,"2025-06-16 14:16:23.312246",5432.59,0
800565,101270,"2025-06-05 14:16:23.312247",12539.99,0
800566,101477,"2025-04-17 14:16:23.312248",7476.93,30
800567,101177,"2025-12-03 14:16:23.312249",6775.61,30
800568,100591,"2025-06-26 14:16:23.312250",7402.91,0
800569,101573,"2025-02-09 14:16:23.312252",10234.43,15
800570,100648,"2025-09-12 14:16:23.312253",16978.45,0
800571,100465,"2025-12-04 14:16:23.312254",15306.71,0
800572,100224,"2025-07-16 14:16:23.312255",9262.15,10
800573,100241,"2025-07-05 14:16:23.312257",6002.13,10
800574,101746,"2025-09-05 14:16:23.312258",17158.87,0
800575,100968,"2025-05-20 14:16:23.312259",17468.61,0
800576,100557,"2025-08-10 14:16:23.312260",9346.69,30
800577,100683,"2025-12-14 14:16:23.312261",14068.99,0
800578,101577,"2025-04-21 14:16:23.312262",7700.64,10
800579,101480,"2025-07-19 14:16:23.312263",3407.40,15
800580,100491,"2025-08-03 14:16:23.312265",6768.92,0
800581,100452,"2025-07-24 14:16:23.312266",13800.64,15
800582,100534,"2025-06-11 14:16:23.312267",15503.49,0
800583,100498,"2025-07-02 14:16:23.312268",17107.28,0
800584,101897,"2025-08-12 14:16:23.312269",845.40,5
800585,100801,"2025-09-17 14:16:23.312270",9984.92,0
800586,100741,"2025-10-02 14:16:23.312272",5841.48,5
800587,101941,"2025-10-01 14:16:23.312273",13837.21,10
800588,100708,"2025-08-26 14:16:23.312274",5283.96,10
800589,100192,"2025-10-05 14:16:23.312275",11542.46,0
800590,100153,"2025-08-15 14:16:23.312277",14383.27,10
800591,100465,"2025-05-20 14:16:23.312278",15516.27,0
800592,100566,"2025-06-08 14:16:23.312279",5754.63,15
800593,100766,"2025-10-03 14:16:23.312282",2212.73,0
800594,101038,"2025-05-05 14:16:23.312286",4764.91,5
800595,101473,"2025-01-12 14:16:23.312288",12183.06,0
800596,101716,"2025-01-20 14:16:23.312290",1288.76,0
800597,100078,"2025-07-31 14:16:23.312293",3597.81,0
800598,100010,"2025-07-04 14:16:23.312295",19911.76,30
800599,100569,"2025-06-15 14:16:23.312297",7955.46,0
800600,101004,"2025-01-29 14:16:23.312299",10182.26,10
800601,100238,"2025-01-25 14:16:23.312301",714.64,0
800602,100809,"2025-05-17 14:16:23.312303",12042.20,0
800603,100848,"2025-10-02 14:16:23.312307",6843.32,30
800604,100196,"2025-10-04 14:16:23.312309",10838.77,0
800605,100160,"2025-08-24 14:16:23.312311",10759.31,0
800606,100498,"2025-01-12 14:16:23.312312",19365.42,0
800607,100171,"2025-10-30 14:16:23.312314",5731.01,10
800608,100856,"2025-02-02 14:16:23.312318",11623.44,10
800609,101158,"2025-04-23 14:16:23.312322",7940.28,0
800610,100225,"2025-03-10 14:16:23.312324",8729.00,0
800611,101908,"2025-06-03 14:16:23.312326",1583.40,5
800612,100974,"2024-12-22 14:16:23.312328",13924.83,5
800613,101843,"2025-10-21 14:16:23.312330",4308.07,0
800614,101292,"2025-08-18 14:16:23.312332",9635.53,0
800615,100031,"2025-08-18 14:16:23.312334",8968.26,15
800616,100294,"2025-03-28 14:16:23.312336",9628.75,30
800617,101613,"2025-05-19 14:16:23.312338",7823.15,0
800618,101342,"2025-04-20 14:16:23.312340",5226.52,0
800619,101555,"2025-04-20 14:16:23.312342",9249.92,30
800620,101551,"2025-10-03 14:16:23.312344",1401.28,0
800621,101181,"2025-06-08 14:16:23.312346",5225.29,30
800622,101128,"2025-01-04 14:16:23.312348",15804.54,0
800623,101938,"2025-11-29 14:16:23.312350",16935.00,0
800624,100725,"2025-08-18 14:16:23.312352",14448.53,0
800625,101380,"2025-07-29 14:16:23.312354",12835.00,0
800626,100585,"2025-05-14 14:16:23.312356",16319.68,15
800627,100583,"2025-01-16 14:16:23.312358",2992.70,0
800628,100732,"2025-01-08 14:16:23.312360",10742.46,0
800629,100333,"2025-07-11 14:16:23.312363",2768.16,15
800630,101738,"2025-03-31 14:16:23.312365",15668.39,5
800631,100925,"2025-08-27 14:16:23.312368",10650.85,30
800632,100736,"2025-01-02 14:16:23.312369",16295.49,0
800633,100361,"2025-04-09 14:16:23.312370",16081.74,30
800634,100929,"2025-03-14 14:16:23.312371",9591.14,0
800635,100934,"2025-11-29 14:16:23.312373",10189.05,30
800636,101072,"2025-05-15 14:16:23.312374",1051.22,10
800637,101636,"2025-05-15 14:16:23.312375",10708.51,10
800638,101399,"2025-08-10 14:16:23.312377",13710.56,15
800639,100489,"2025-05-30 14:16:23.312381",5056.29,0
800640,101764,"2025-06-20 14:16:23.312383",19737.28,30
800641,100132,"2025-09-01 14:16:23.312385",19509.16,0
800642,100872,"2025-09-04 14:16:23.312387",6015.20,0
800643,100298,"2025-11-05 14:16:23.312389",14402.98,0
800644,100558,"2025-03-04 14:16:23.312391",1085.03,10
800645,101722,"2025-05-21 14:16:23.312393",13482.18,10
800646,101220,"2025-08-21 14:16:23.312396",12668.32,30
800647,101790,"2025-03-03 14:16:23.312398",16532.11,0
800648,101936,"2025-01-18 14:16:23.312408",6435.12,10
800649,101042,"2024-12-27 14:16:23.312410",17621.20,0
800650,101965,"2025-11-28 14:16:23.312414",17230.51,30
800651,101396,"2025-02-03 14:16:23.312417",13557.26,0
800652,101847,"2025-12-16 14:16:23.312419",9710.53,30
800653,101177,"2025-05-16 14:16:23.312421",12558.82,10
800654,100193,"2025-09-21 14:16:23.312423",14734.20,0
800655,100397,"2025-04-09 14:16:23.312425",19517.40,0
800656,100435,"2025-05-09 14:16:23.312427",2873.70,0
800657,100603,"2025-05-24 14:16:23.312428",6604.92,30
800658,100387,"2025-08-22 14:16:23.312430",15723.97,15
800659,100642,"2025-10-11 14:16:23.312432",8479.01,0
800660,100334,"2025-05-06 14:16:23.312434",13613.36,15
800661,101429,"2025-09-30 14:16:23.312436",3095.80,10
800662,100367,"2025-01-13 14:16:23.312439",14328.65,30
800663,101513,"2025-07-24 14:16:23.312441",13644.24,15
800664,100561,"2025-11-13 14:16:23.312443",11923.49,0
800665,101471,"2025-07-23 14:16:23.312446",15422.14,0
800666,100978,"2024-12-24 14:16:23.312447",17662.19,0
800667,100737,"2025-02-24 14:16:23.312448",16671.40,0
800668,101801,"2025-08-18 14:16:23.312449",2987.69,0
800669,100508,"2025-11-16 14:16:23.312450",15015.67,15
800670,100695,"2025-07-30 14:16:23.312451",9270.41,10
800671,101889,"2025-02-11 14:16:23.312452",7010.70,10
800672,100527,"2025-12-02 14:16:23.312454",17653.17,0
800673,101828,"2025-03-27 14:16:23.312456",11412.46,10
800674,100099,"2025-04-13 14:16:23.312457",10274.08,0
800675,101520,"2025-06-17 14:16:23.312458",15799.69,30
800676,101516,"2025-06-07 14:16:23.312459",11289.52,5
800677,101462,"2025-07-05 14:16:23.312460",17231.15,10
800678,100277,"2025-10-26 14:16:23.312461",2506.57,0
800679,101401,"2025-09-27 14:16:23.312462",15634.59,5
800680,101311,"2025-11-14 14:16:23.312463",3694.77,5
800681,100427,"2025-01-11 14:16:23.312465",4892.01,0
800682,101616,"2025-09-24 14:16:23.312466",3999.30,15
800683,100328,"2025-05-25 14:16:23.312467",5149.22,0
800684,101023,"2025-05-30 14:16:23.312468",14770.70,0
800685,100763,"2025-10-20 14:16:23.312470",13278.97,0
800686,100691,"2024-12-28 14:16:23.312474",4980.74,30
800687,100032,"2025-11-23 14:16:23.312476",5768.41,5
800688,100119,"2025-11-17 14:16:23.312478",2436.24,0
800689,101120,"2025-10-05 14:16:23.312480",8581.49,0
800690,100385,"2025-12-15 14:16:23.312482",7882.41,15
800691,100013,"2025-01-10 14:16:23.312484",3343.41,15
800692,100612,"2025-09-07 14:16:23.312486",16775.19,0
800693,101340,"2025-06-07 14:16:23.312488",17125.60,15
800694,100736,"2025-05-17 14:16:23.312490",2626.41,15
800695,100320,"2025-08-19 14:16:23.312492",5694.14,0
800696,101774,"2024-12-23 14:16:23.312494",14853.74,30
800697,100085,"2025-02-03 14:16:23.312496",17464.35,15
800698,100541,"2025-06-20 14:16:23.312499",1897.62,0
800699,101306,"2025-01-08 14:16:23.312501",18096.22,0
800700,101087,"2025-11-15 14:16:23.312508",1701.92,10
800701,101824,"2025-04-21 14:16:23.312511",12858.79,15
800702,101844,"2025-09-18 14:16:23.312512",930.47,15
800703,100079,"2025-07-30 14:16:23.312513",18601.17,10
800704,100393,"2025-11-09 14:16:23.312514",7396.97,10
800705,100666,"2025-11-19 14:16:23.312515",13151.66,0
800706,101700,"2025-09-04 14:16:23.312516",4100.13,0
800707,101921,"2025-11-23 14:16:23.312517",6764.48,10
800708,101373,"2025-03-18 14:16:23.312518",15072.32,0
800709,100877,"2025-09-10 14:16:23.312519",19473.42,5
800710,101834,"2025-12-02 14:16:23.312520",19845.04,10
800711,100210,"2025-10-07 14:16:23.312522",16288.75,0
800712,100402,"2025-06-02 14:16:23.312523",17020.26,30
800713,101394,"2025-09-24 14:16:23.312524",19403.38,0
800714,101122,"2025-05-14 14:16:23.312525",1286.18,10
800715,100266,"2025-06-16 14:16:23.312527",3817.93,5
800716,101075,"2025-06-28 14:16:23.312530",1527.22,0
800717,100637,"2025-03-31 14:16:23.312533",10272.64,15
800718,101145,"2025-02-28 14:16:23.312535",19190.54,15
800719,100031,"2025-02-11 14:16:23.312537",11857.51,10
800720,101020,"2025-12-14 14:16:23.312539",11330.38,10
800721,101359,"2025-06-26 14:16:23.312541",16620.38,0
800722,101820,"2025-01-11 14:16:23.312543",18614.50,0
800723,100467,"2025-07-06 14:16:23.312546",14121.83,30
800724,100291,"2025-04-27 14:16:23.312553",17959.86,0
800725,101454,"2025-07-01 14:16:23.312556",3916.72,0
800726,100599,"2025-06-25 14:16:23.312557",10316.44,0
800727,100170,"2025-05-04 14:16:23.312558",7609.80,15
800728,100367,"2025-06-12 14:16:23.312559",6984.17,0
800729,100307,"2025-12-03 14:16:23.312560",4677.88,15
800730,101844,"2025-04-08 14:16:23.312561",17932.93,0
800731,100067,"2025-10-20 14:16:23.312562",9282.20,0
800732,101156,"2025-04-15 14:16:23.312563",10839.95,0
800733,101106,"2025-02-23 14:16:23.312565",5888.06,30
800734,100175,"2025-07-12 14:16:23.312566",19275.59,0
800735,100882,"2025-03-31 14:16:23.312567",12418.60,0
800736,100919,"2025-03-18 14:16:23.312568",513.54,0
800737,100891,"2025-07-05 14:16:23.312569",5723.90,0
800738,101917,"2025-08-18 14:16:23.312570",19987.28,0
800739,100111,"2024-12-23 14:16:23.312571",19508.11,0
800740,101792,"2025-01-06 14:16:23.312572",11120.02,10
800741,100354,"2025-06-20 14:16:23.312574",11500.29,30
800742,101793,"2025-04-08 14:16:23.312575",18080.98,0
800743,101929,"2025-08-14 14:16:23.312576",14317.04,0
800744,100190,"2025-01-21 14:16:23.312577",18678.22,15
800745,101594,"2025-08-30 14:16:23.312578",9843.09,5
800746,100261,"2025-07-29 14:16:23.312579",19530.06,0
800747,100615,"2025-08-18 14:16:23.312580",11021.22,30
800748,101765,"2025-12-08 14:16:23.312581",13074.36,0
800749,101747,"2025-04-07 14:16:23.312582",2110.05,0
800750,101362,"2025-12-01 14:16:23.312583",12426.79,0
800751,100687,"2025-05-29 14:16:23.312584",15471.63,30
800752,101443,"2025-12-03 14:16:23.312585",9066.43,0
800753,101071,"2025-12-15 14:16:23.312586",10297.55,0
800754,100924,"2025-04-20 14:16:23.312587",8169.88,0
800755,100119,"2025-02-09 14:16:23.312588",19396.31,15
800756,100936,"2025-06-14 14:16:23.312589",9794.17,0
800757,101879,"2025-03-11 14:16:23.312590",2961.12,0
800758,100383,"2025-09-06 14:16:23.312592",1063.01,0
800759,100328,"2025-04-27 14:16:23.312593",15563.15,10
800760,101567,"2025-06-23 14:16:23.312594",11179.62,0
800761,100871,"2025-09-22 14:16:23.312598",554.02,5
800762,100764,"2025-02-04 14:16:23.312603",7959.19,0
800763,100772,"2025-04-09 14:16:23.312606",18323.96,0
800764,100084,"2025-02-10 14:16:23.312608",18981.22,0
800765,100016,"2025-06-09 14:16:23.312610",1544.41,10
800766,101559,"2025-12-15 14:16:23.312612",2906.74,0
800767,100383,"2025-07-13 14:16:23.312614",594.97,30
800768,101882,"2025-06-15 14:16:23.312616",17439.14,10
800769,101647,"2025-07-30 14:16:23.312618",1882.28,10
800770,100081,"2025-01-27 14:16:23.312620",2604.05,30
800771,101877,"2025-10-28 14:16:23.312622",4938.64,10
800772,101541,"2025-02-11 14:16:23.312624",18386.37,0
800773,100795,"2025-06-22 14:16:23.312626",13920.56,30
800774,100105,"2025-07-16 14:16:23.312628",12529.19,10
800775,101683,"2025-03-25 14:16:23.312630",15800.81,10
800776,100888,"2025-08-27 14:16:23.312632",14019.05,5
800777,101743,"2025-08-20 14:16:23.312634",15045.57,0
800778,100146,"2025-09-20 14:16:23.312637",1936.30,5
800779,101031,"2025-09-03 14:16:23.312638",12000.42,0
800780,100273,"2025-05-25 14:16:23.312639",15187.54,0
800781,101828,"2025-11-17 14:16:23.312640",11530.34,5
800782,101724,"2025-03-26 14:16:23.312641",730.00,0
800783,101708,"2025-07-07 14:16:23.312642",4616.84,0
800784,100510,"2025-08-19 14:16:23.312643",19276.55,0
800785,100734,"2025-08-06 14:16:23.312645",14241.55,0
800786,100037,"2025-08-17 14:16:23.312649",13925.85,0
800787,101537,"2025-02-20 14:16:23.312651",13374.92,10
800788,101974,"2025-09-19 14:16:23.312653",2992.26,0
800789,101247,"2025-10-07 14:16:23.312655",579.61,15
800790,101934,"2024-12-24 14:16:23.312657",9092.72,0
800791,100570,"2025-11-11 14:16:23.312659",9164.33,0
800792,101610,"2025-09-08 14:16:23.312661",16330.21,30
800793,101156,"2025-08-28 14:16:23.312663",4040.57,5
800794,101385,"2025-11-18 14:16:23.312665",5864.67,0
800795,101244,"2025-11-10 14:16:23.312670",2025.73,5
800796,101747,"2025-05-25 14:16:23.312673",8297.56,0
800797,100659,"2025-07-05 14:16:23.312674",5491.80,30
800798,100081,"2025-12-09 14:16:23.312675",5626.47,30
800799,101419,"2025-03-16 14:16:23.312676",5454.04,0
800800,101208,"2025-07-02 14:16:23.312677",5014.61,5
800801,100880,"2025-01-27 14:16:23.312678",6735.96,5
800802,100848,"2025-03-18 14:16:23.312680",10965.46,5
800803,101603,"2025-04-13 14:16:23.312681",9035.35,15
800804,100786,"2025-08-28 14:16:23.312682",1737.22,0
800805,101272,"2025-09-29 14:16:23.312683",8804.27,30
800806,100764,"2025-11-30 14:16:23.312684",17002.43,0
800807,101622,"2025-09-29 14:16:23.312685",2463.73,5
800808,100282,"2025-06-06 14:16:23.312686",18915.05,0
800809,101651,"2025-06-02 14:16:23.312687",6517.51,5
800810,101460,"2025-08-24 14:16:23.312688",783.44,15
800811,101705,"2025-11-16 14:16:23.312689",5436.53,30
800812,100251,"2025-05-09 14:16:23.312690",1858.36,0
800813,101005,"2025-09-21 14:16:23.312691",11544.44,0
800814,101395,"2025-07-10 14:16:23.312692",6668.34,10
800815,101324,"2025-01-24 14:16:23.312693",16234.09,10
800816,101357,"2025-02-11 14:16:23.312695",14786.19,0
800817,101347,"2025-09-06 14:16:23.312696",9637.63,5
800818,100707,"2025-02-23 14:16:23.312697",11431.73,10
800819,100919,"2025-07-08 14:16:23.312698",12371.01,15
800820,100854,"2025-09-07 14:16:23.312699",5778.74,0
800821,100035,"2025-06-12 14:16:23.312700",3217.84,0
800822,101482,"2025-02-05 14:16:23.312701",7842.12,5
800823,101253,"2025-04-12 14:16:23.312702",2349.72,15
800824,101668,"2025-05-06 14:16:23.312703",6639.84,0
800825,101306,"2025-08-16 14:16:23.312704",11275.74,0
800826,101188,"2025-02-16 14:16:23.312705",11032.19,0
800827,101562,"2025-03-14 14:16:23.312706",2851.96,5
800828,101630,"2025-01-28 14:16:23.312708",662.61,5
800829,101355,"2025-03-02 14:16:23.312709",2234.40,0
800830,101198,"2025-03-15 14:16:23.312710",1204.93,5
800831,100959,"2025-07-13 14:16:23.312711",8309.14,0
800832,100901,"2025-12-15 14:16:23.312712",8100.13,10
800833,101099,"2025-01-21 14:16:23.312713",5211.50,5
