customer_id,transaction_category,category_spend,category_transactions
100189,entertainment,781.00,1
101248,utilities,2280.11,2
100914,electronics,649.87,1
100614,entertainment,1689.96,3
100855,"online shopping",5433.61,2
100465,dining,6934.84,4
100098,groceries,4682.06,3
100829,"online shopping",7293.32,2
101386,entertainment,13983.45,3
100996,travel,13135.01,2
101106,utilities,23881.86,3
101716,utilities,2261.48,1
100055,groceries,470.15,1
101725,electronics,12482.09,1
101953,entertainment,4996.33,1
101045,travel,8476.42,2
100579,electronics,11588.80,4
100184,groceries,1794.23,1
100521,entertainment,7542.63,2
101601,dining,9894.69,1
100263,electronics,1804.45,2
101248,travel,3554.95,2
101658,fuel,577.97,1
101061,utilities,13582.18,2
101002,electronics,721.76,1
100122,grocery,5801.24,1
101853,travel,5872.96,2
101179,fuel,3017.61,1
101929,grocery,1814.51,2
100300,"online shopping",12744.99,3
100832,grocery,5248.54,2
101090,"online shopping",3402.93,2
101928,travel,3081.24,1
100644,entertainment,5364.43,2
100873,groceries,612.21,1
100393,travel,13387.35,3
101675,groceries,4827.70,2
101617,utilities,2853.06,1
101593,fuel,3653.52,2
100660,dining,4745.72,1
101428,dining,16414.66,2
101472,entertainment,26015.28,6
101154,dining,2830.19,2
100068,travel,7823.03,1
101368,grocery,2184.49,1
100761,travel,2061.69,1
100319,electronics,5091.22,1
100583,utilities,4683.56,1
101552,electronics,369.25,1
101864,utilities,5411.00,3
101183,dining,14810.73,3
100581,electronics,1336.19,1
101648,"online shopping",2213.86,1
101767,entertainment,14904.02,4
101556,"online shopping",2539.37,1
101158,grocery,6428.15,3
101798,groceries,7275.20,1
100110,utilities,831.51,1
100998,travel,1301.59,1
100282,fuel,4653.90,2
101543,utilities,7501.32,2
101992,groceries,7520.04,1
101819,fuel,522.41,1
101742,entertainment,3788.35,3
100193,entertainment,1303.63,1
100966,utilities,281.07,1
101070,fuel,17248.70,4
100977,electronics,7018.22,2
100341,dining,6694.78,1
101265,fuel,4733.76,1
100521,fuel,4028.84,2
101393,grocery,6666.13,2
100800,entertainment,2674.35,2
100902,electronics,5302.66,1
101293,fuel,4856.45,1
100813,travel,6254.61,1
100060,grocery,2938.60,1
100163,entertainment,1472.18,2
101548,entertainment,9700.39,2
100271,travel,1379.13,2
101743,groceries,6784.38,2
101781,utilities,2075.35,1
100132,dining,1306.19,1
101267,travel,6109.88,2
101829,electronics,1503.02,1
100997,"online shopping",4592.74,2
101457,groceries,3036.58,2
100037,entertainment,5288.29,2
101894,"online shopping",308.28,1
101591,travel,8428.57,1
101342,groceries,8157.21,1
101533,entertainment,11024.89,3
101399,fuel,4645.28,2
101583,grocery,4529.80,1
100616,"online shopping",3118.14,1
100473,"online shopping",4092.84,2
100058,travel,8044.58,1
100588,"online shopping",23330.30,2
100498,entertainment,931.06,2
101241,groceries,2829.24,1
101918,"online shopping",405.43,1
100566,groceries,2368.83,2
100566,entertainment,9903.07,3
101152,entertainment,20054.96,3
100903,"online shopping",557.33,1
100382,"online shopping",26.25,1
100084,electronics,12121.19,1
101749,electronics,836.62,1
100626,dining,2865.27,2
101460,fuel,3225.30,1
100825,fuel,11476.93,2
100292,groceries,5791.09,2
101072,grocery,664.62,1
101090,travel,8126.96,3
100786,groceries,9359.14,2
100128,"online shopping",5023.74,2
100028,utilities,5925.83,2
101366,entertainment,5963.79,3
101568,utilities,4462.41,1
101142,dining,2174.49,2
100691,dining,813.50,1
101960,entertainment,1839.02,1
101686,dining,2534.91,1
100132,groceries,1523.67,1
101350,entertainment,22090.27,4
101208,travel,3332.26,2
100645,entertainment,2505.36,1
100688,grocery,8958.32,2
100533,grocery,1973.43,1
101264,electronics,7320.30,1
101612,entertainment,5838.69,3
101739,travel,9204.27,3
100515,"online shopping",2850.32,1
101863,utilities,4189.38,2
100959,electronics,7135.32,2
100164,entertainment,17849.74,3
100926,grocery,3108.64,1
100932,"online shopping",11155.42,2
101663,"online shopping",3378.24,1
100556,utilities,76.79,1
101241,entertainment,7697.30,2
101770,fuel,6409.32,1
101671,utilities,175.29,1
100679,entertainment,13291.20,4
100992,groceries,2844.57,1
101628,utilities,4027.16,2
101028,electronics,12961.94,1
101691,groceries,663.88,1
100756,groceries,807.77,1
101895,fuel,3948.31,1
101104,grocery,157.41,1
101270,entertainment,6015.16,1
100854,travel,776.77,1
100492,entertainment,2654.17,1
100648,"online shopping",1001.12,1
101409,grocery,15848.91,2
101598,"online shopping",3096.91,1
100991,utilities,18383.91,3
101330,grocery,2064.55,1
100627,entertainment,7859.91,2
100624,travel,3001.61,1
100542,entertainment,17746.06,2
100006,"online shopping",13119.65,4
100953,travel,1730.21,1
100514,"online shopping",1087.88,3
100754,utilities,13916.38,2
101591,grocery,2843.36,1
100072,grocery,1761.01,2
100009,utilities,1072.03,1
101596,travel,8364.79,3
100561,grocery,13628.20,1
100121,travel,1783.34,1
100686,electronics,1333.74,1
100512,electronics,6115.64,2
100989,entertainment,4569.33,2
100440,entertainment,1755.78,3
101061,grocery,2488.89,1
100701,electronics,8719.03,2
100590,electronics,7318.22,1
101368,"online shopping",7579.68,2
101989,entertainment,15199.10,2
101361,"online shopping",470.45,1
101984,"online shopping",146.42,1
101725,entertainment,391.12,1
101207,groceries,28023.64,4
100066,dining,7004.40,2
100016,grocery,8013.05,3
101406,grocery,1623.19,1
100367,fuel,1739.17,1
100903,entertainment,3886.51,2
101339,travel,458.65,2
101520,grocery,5630.80,1
101831,fuel,8967.26,1
100720,entertainment,1714.84,1
101368,dining,6489.44,3
100957,fuel,6991.80,2
101576,dining,4495.12,2
100907,utilities,6917.50,2
100988,utilities,987.80,1
100472,groceries,3250.21,1
100114,groceries,143.71,1
100099,travel,6331.68,1
100437,travel,305.18,1
100348,utilities,3940.59,1
100138,fuel,8324.18,2
100323,electronics,2534.34,1
100845,entertainment,17357.06,4
101325,entertainment,23963.57,5
100293,electronics,297.69,1
101980,grocery,18470.77,1
101552,entertainment,2717.60,2
101857,entertainment,5996.29,2
100967,utilities,1850.59,1
101315,"online shopping",453.24,1
101798,utilities,1677.61,1
100015,"online shopping",3238.11,2
101549,"online shopping",523.06,1
101359,entertainment,9267.07,3
100792,groceries,18291.98,2
101896,utilities,425.75,1
100515,groceries,3114.23,1
100924,grocery,20334.05,4
101150,dining,5852.63,1
100823,utilities,8400.92,1
100517,"online shopping",3468.50,1
100510,electronics,5751.89,3
100422,utilities,8395.73,2
100384,entertainment,8005.35,2
101906,"online shopping",1119.89,1
100231,grocery,15896.44,2
100958,utilities,2000.91,1
100824,entertainment,5344.51,2
101218,utilities,9820.06,4
100064,"online shopping",22007.33,2
100832,travel,3896.97,2
100614,groceries,2509.35,1
101300,grocery,286.17,1
101693,entertainment,3342.18,3
101247,utilities,1627.16,1
100800,travel,11813.49,1
101967,grocery,4651.21,2
100277,entertainment,7203.63,3
101717,travel,7912.67,2
100365,travel,17032.51,4
101238,fuel,6886.12,1
100438,grocery,578.60,1
100427,utilities,2022.32,1
100728,utilities,193.00,1
100395,groceries,3520.74,1
101232,grocery,2301.72,1
101524,fuel,2673.69,2
101486,electronics,12971.38,4
100585,dining,7483.18,2
101250,travel,2903.66,1
100374,grocery,12694.33,3
101523,entertainment,5094.46,3
100947,utilities,13912.13,2
100092,entertainment,2285.81,1
101483,travel,825.54,1
101600,grocery,3833.40,1
100320,groceries,6517.21,2
101033,entertainment,1316.57,2
100913,entertainment,3449.99,1
101326,groceries,2243.68,1
101345,entertainment,10137.22,2
101840,grocery,4088.73,1
101479,groceries,5301.21,3
101301,"online shopping",1734.61,1
101621,entertainment,13598.15,4
101561,travel,2383.20,1
101753,"online shopping",7142.34,2
101416,travel,191.51,1
100916,electronics,4716.41,2
100094,utilities,320.37,1
101779,grocery,3034.10,1
101130,dining,5502.99,1
101413,utilities,1090.16,1
101783,electronics,2934.84,2
101549,groceries,4087.31,1
101696,grocery,19886.79,2
100070,fuel,8208.12,1
100663,"online shopping",7051.82,3
100968,entertainment,11941.61,4
100586,utilities,2656.92,1
101399,dining,10466.75,2
100726,fuel,3227.18,1
100367,dining,5003.26,2
100050,electronics,4923.42,2
101921,fuel,4280.73,1
101166,groceries,7194.31,1
101442,dining,1280.35,2
101571,"online shopping",5100.81,2
101523,groceries,14978.52,4
101909,groceries,5038.74,2
100987,entertainment,9264.29,2
101190,electronics,9812.95,1
101771,fuel,2096.27,2
100259,fuel,4987.32,1
101215,dining,1322.64,1
101225,fuel,22425.86,2
101797,dining,4994.68,1
101208,"online shopping",5078.03,1
100157,utilities,30710.72,2
101781,"online shopping",1810.89,2
101645,dining,1723.38,1
100098,grocery,4933.67,2
100240,travel,7397.54,2
101514,dining,5309.53,1
100201,electronics,6311.14,3
100633,dining,4338.86,2
101532,travel,4684.25,1
101119,travel,2707.84,1
100745,electronics,6005.28,3
100489,"online shopping",6634.87,2
100578,dining,178.10,1
101911,groceries,553.06,1
101241,grocery,386.13,1
100526,utilities,5443.15,2
100272,entertainment,4645.71,2
101242,"online shopping",9710.41,2
100785,"online shopping",2503.68,1
101906,entertainment,827.61,1
101682,dining,7540.10,2
101355,electronics,1564.01,1
101879,electronics,2102.85,1
100452,electronics,3205.76,2
101175,entertainment,11169.99,2
100346,groceries,1453.84,1
100815,grocery,3806.49,1
100413,grocery,14212.78,2
101550,travel,174.04,1
100430,entertainment,8825.73,1
100378,entertainment,685.87,1
100997,fuel,2102.17,1
100894,dining,10320.78,1
100427,entertainment,1446.41,2
101889,electronics,78.45,1
101946,groceries,2357.05,1
101107,"online shopping",887.30,1
100191,entertainment,6568.21,2
100040,entertainment,5946.01,1
101887,groceries,9653.41,2
101859,dining,3625.02,1
101796,groceries,3839.75,1
101332,utilities,6012.20,1
101401,travel,4075.81,1
100135,fuel,28774.59,3
101941,"online shopping",7885.50,2
100813,grocery,499.78,1
101565,"online shopping",4665.01,2
100125,entertainment,6162.59,3
101380,electronics,8082.44,1
100399,electronics,4598.12,1
100078,fuel,9570.77,2
100388,"online shopping",7627.51,1
101602,"online shopping",11846.09,2
101558,"online shopping",1700.99,1
101724,dining,22894.77,2
101028,entertainment,7628.06,2
101942,groceries,5066.84,2
101486,travel,2457.93,2
100081,grocery,6322.28,1
101560,entertainment,15739.45,4
100775,electronics,43238.48,2
100990,"online shopping",4825.10,2
101428,entertainment,16813.06,4
101537,entertainment,1639.92,2
100839,travel,3793.49,2
101878,grocery,1824.71,1
100223,groceries,3124.96,1
101607,electronics,3238.09,2
101091,utilities,6102.04,2
101343,fuel,12578.56,1
100605,groceries,18756.56,3
100018,dining,6992.69,1
100639,travel,5285.49,1
101366,dining,6023.80,3
101617,groceries,3262.69,2
101972,groceries,4591.19,2
101756,travel,117.72,1
100096,groceries,1937.71,1
101075,"online shopping",235.61,1
100174,fuel,3212.93,2
101361,grocery,8723.88,1
101717,electronics,1008.27,1
101963,entertainment,3004.19,2
101376,dining,2342.20,1
101414,electronics,6934.95,1
100347,fuel,603.70,1
100000,fuel,1661.85,2
100062,"online shopping",2853.50,1
101783,"online shopping",3790.41,2
101766,travel,23675.95,3
100225,entertainment,5070.00,4
100422,groceries,765.00,1
101042,travel,2698.82,2
100030,entertainment,1401.40,1
100844,entertainment,1983.91,3
100632,dining,7845.40,2
100023,entertainment,11049.46,1
100836,grocery,1195.10,1
100982,entertainment,3971.45,2
101234,groceries,10742.99,1
101984,travel,4722.18,1
100160,groceries,7762.00,1
101278,fuel,1566.80,1
101594,dining,2316.19,1
100113,travel,11862.11,3
100503,"online shopping",4734.35,2
101952,electronics,4196.16,2
100954,grocery,6351.46,1
101243,utilities,12936.23,1
100356,utilities,3795.63,2
100168,entertainment,4071.40,2
101547,entertainment,283.12,1
100968,travel,6795.89,1
100241,fuel,1211.95,1
101398,groceries,8488.16,2
100138,grocery,7015.70,1
100096,"online shopping",3972.60,2
100146,dining,6377.33,1
101205,travel,2829.81,1
101080,fuel,1317.69,1
101065,fuel,6501.12,2
100865,dining,2149.14,2
101734,groceries,94.18,1
100542,"online shopping",3228.60,1
100691,grocery,3955.74,2
101025,electronics,534.09,1
101957,grocery,10967.43,4
101161,fuel,16976.78,3
101640,entertainment,6883.88,3
101535,entertainment,485.61,1
100903,grocery,5825.59,1
100729,entertainment,9517.83,3
101245,grocery,10774.71,1
100330,grocery,15787.08,3
100616,dining,1546.20,1
100403,electronics,11523.84,1
100507,entertainment,8044.25,2
101939,entertainment,122.05,2
101150,groceries,2246.39,1
101288,grocery,8.33,1
101735,groceries,4684.04,1
101787,grocery,2921.05,1
101038,"online shopping",1995.51,2
100225,utilities,5868.47,1
100983,fuel,2690.85,1
100864,fuel,423.87,1
101128,electronics,610.28,1
100744,entertainment,6042.94,1
100492,electronics,1537.41,1
100318,entertainment,6023.17,1
101242,entertainment,4862.37,4
101300,electronics,8236.03,3
100772,entertainment,5062.38,1
101916,entertainment,3592.37,1
101954,electronics,1282.65,1
101364,electronics,17964.71,3
100451,dining,829.76,1
101392,groceries,6634.78,1
100943,entertainment,11240.09,3
100847,fuel,2491.83,2
101016,groceries,4201.45,2
101497,"online shopping",9302.79,1
101213,electronics,6584.13,2
100418,utilities,2241.12,2
101733,utilities,8332.30,2
100864,travel,8548.85,1
100788,entertainment,4898.78,1
101871,"online shopping",7301.49,2
100494,dining,748.30,1
101062,grocery,6284.90,1
100161,grocery,7722.21,4
100120,grocery,4956.64,1
101915,travel,828.88,1
100398,groceries,5906.17,3
101285,fuel,6683.24,2
101985,fuel,18778.27,4
100727,electronics,16505.09,3
101847,dining,7099.15,2
100560,fuel,889.05,1
100603,entertainment,27624.61,2
101152,utilities,5788.30,2
100539,entertainment,13484.96,3
100355,fuel,7940.54,1
100659,electronics,2049.82,1
100431,travel,3552.35,1
101863,grocery,2635.86,1
101088,entertainment,7396.35,5
100562,"online shopping",5692.94,1
101450,dining,331.79,1
100816,entertainment,3292.29,1
101944,electronics,3158.09,1
101483,entertainment,509.24,1
101448,"online shopping",5626.69,1
100710,electronics,2187.47,2
101215,groceries,4521.92,1
101212,travel,1716.87,2
100011,utilities,270.99,1
100238,travel,3519.98,3
101895,groceries,746.44,2
101616,entertainment,3442.86,2
100382,electronics,168.48,1
100781,grocery,3626.66,2
101825,electronics,112.57,1
100047,"online shopping",4186.58,1
100316,utilities,2688.57,1
100208,travel,3654.54,3
101570,dining,3940.31,1
101142,groceries,4683.66,2
100576,utilities,25.77,1
100314,grocery,6382.45,1
100753,fuel,1508.73,1
101059,utilities,1785.33,1
101486,"online shopping",9814.40,2
101787,dining,724.98,1
100914,fuel,35.43,1
100553,utilities,2464.57,1
101604,electronics,3999.39,4
100402,entertainment,13769.78,3
101130,travel,93.26,1
100038,entertainment,791.04,1
100580,electronics,590.66,1
100179,fuel,12192.39,2
100011,entertainment,1470.08,2
101362,groceries,5188.38,1
100942,groceries,148.26,1
101739,utilities,7606.83,2
100547,travel,1340.67,1
101149,entertainment,724.24,1
100062,utilities,5939.45,1
100843,utilities,1860.09,1
101105,groceries,2967.18,1
101008,groceries,117.75,1
101842,fuel,21935.36,4
101322,fuel,1282.64,3
100033,electronics,5045.93,2
100751,entertainment,35574.44,2
101632,utilities,8348.90,3
100048,fuel,1227.92,1
100657,electronics,4498.65,1
101660,electronics,1284.35,2
100700,entertainment,8145.94,2
101080,entertainment,13813.45,3
101884,entertainment,6016.14,2
100108,fuel,367.76,1
101540,dining,559.26,1
100984,fuel,19043.06,3
100023,"online shopping",175.51,1
100220,dining,2117.36,2
101983,utilities,1840.45,1
100314,fuel,1672.91,1
101033,groceries,11314.95,2
101700,travel,4787.48,1
101019,dining,13969.32,3
101504,travel,10268.20,1
101750,"online shopping",1105.61,2
101017,"online shopping",813.17,1
100637,grocery,5032.72,2
100266,utilities,45.81,1
101815,entertainment,10389.55,2
100087,grocery,2063.05,1
101649,utilities,601.32,1
101556,groceries,7214.17,1
101171,travel,4128.99,1
101801,grocery,7362.25,1
101752,"online shopping",9357.36,3
100430,"online shopping",177.61,1
101775,electronics,444.73,1
101966,"online shopping",4359.75,3
101767,groceries,6523.53,1
100241,entertainment,10951.26,2
100701,entertainment,3480.20,2
100901,utilities,11408.99,2
100740,grocery,8120.36,2
100065,"online shopping",10176.63,1
100971,entertainment,3850.31,1
100377,fuel,8783.46,2
100387,dining,1520.45,1
101814,fuel,12413.09,2
100780,"online shopping",1442.31,1
100208,groceries,6324.61,1
101438,utilities,5287.11,2
100015,utilities,9229.04,2
101320,utilities,8690.48,2
100985,dining,2193.18,1
101243,entertainment,2613.92,1
101792,electronics,4409.55,2
100779,electronics,3699.28,1
101654,entertainment,3661.52,3
100439,grocery,1505.02,1
100689,groceries,4062.48,2
101555,fuel,3845.60,1
100846,electronics,1003.52,1
100421,entertainment,3589.39,2
101643,entertainment,580.17,1
101212,groceries,22888.52,3
101201,entertainment,293.07,1
100607,entertainment,9359.73,3
101338,travel,4671.94,2
100019,groceries,1445.12,1
100675,entertainment,3782.78,1
100381,entertainment,6427.06,2
100142,"online shopping",6698.37,4
100061,entertainment,20425.61,3
101265,grocery,17847.33,2
100237,entertainment,13765.24,2
101628,electronics,2288.27,1
101626,"online shopping",16473.30,1
101668,"online shopping",1524.62,1
101146,grocery,2033.85,1
101463,fuel,1185.96,1
100926,dining,2409.92,1
100341,entertainment,614.08,1
101442,utilities,1077.34,2
101653,entertainment,4353.58,1
101221,utilities,9119.72,1
100281,entertainment,2346.78,2
100885,dining,2995.04,1
101024,entertainment,9417.97,3
100722,travel,2275.51,1
101798,entertainment,8194.69,1
101955,travel,668.19,2
101355,travel,6791.13,1
101235,travel,7367.44,2
100086,entertainment,5038.35,3
100664,grocery,201.28,1
100861,travel,5015.37,1
101722,"online shopping",3415.43,2
100060,dining,11715.59,1
100796,fuel,6619.46,2
100094,travel,2376.44,1
100785,electronics,9027.27,1
101576,grocery,648.25,1
101170,dining,16755.09,1
100960,dining,2692.01,1
