transaction_id,customer_id,transaction_date,transaction_category,transaction_amount
900430,101135,2025-08-13 14:16:23.257352,Online Shopping,5675.58
900431,100307,2025-06-21 14:16:23.257353,entertainment,5007.2
900432,100677,2025-04-30 14:16:23.257354,entertainment,1042.82
900433,100474,2025-09-16 14:16:23.257355,entertainment,569.9
900434,101571,2025-12-10 14:16:23.257356,Electronics,2828.8
900435,100111,2025-04-15 14:16:23.257357,grocery,10788.04
900436,101110,2025-01-21 14:16:23.257358,Online Shopping,7371.47
900437,100182,2025-06-05 14:16:23.257359,Electronics,395.54
900438,100596,2025-07-08 14:16:23.257360,Dining,205.38
900439,101804,2025-11-08 14:16:23.257361,Dining,7243.8
900440,100164,2025-04-08 14:16:23.257362,Dining,3322.79
900441,100814,2025-09-24 14:16:23.257364,Dining,1270.03
900442,100089,2025-03-21 14:16:23.257368,Online Shopping,2887.53
900443,100454,2025-10-01 14:16:23.257370,Online Shopping,877.11
900444,100237,2025-05-19 14:16:23.257372,Electronics,10277.94
900445,100533,2025-02-17 14:16:23.257374,ENTERTAINMENT,6144.62
900446,101702,2025-04-07 14:16:23.257376,entertainment,11467.58
900447,100726,2025-09-18 14:16:23.257378,grocery,724.83
900448,100057,2025-06-08 14:16:23.257379,Online Shopping,6495.26
900449,100541,2025-04-09 14:16:23.257381,ENTERTAINMENT,2875.7
900450,101937,2025-03-15 14:16:23.257383,Electronics,1375.61
900451,101021,2025-07-28 14:16:23.257385,grocery,2286.48
900452,100617,2025-04-18 14:16:23.257388,Dining,10112.49
900453,100401,2025-05-20 14:16:23.257389,Online Shopping,4115.58
900454,101005,2025-06-06 14:16:23.257392,Dining,1561.54
900455,100841,2025-03-23 14:16:23.257393,entertainment,32225.16
900456,101702,2025-01-23 14:16:23.257395,Utilities,1484.89
900457,101885,2025-11-29 14:16:23.257398,Electronics,5881.76
900458,101689,2025-11-08 14:16:23.257399,grocery,5369.79
900459,100838,2025-09-11 14:16:23.257400,Online Shopping,4492.16
900460,100518,2025-12-14 14:16:23.257401,Utilities,3874.35
900461,100196,2025-11-15 14:16:23.257402,Fuel,402.62
900462,101856,2025-02-22 14:16:23.257403,ENTERTAINMENT,18513.41
900463,100045,2025-07-06 14:16:23.257404,Utilities,614.58
900464,100529,2025-11-21 14:16:23.257406,entertainment,3173.35
900465,101420,2025-06-28 14:16:23.257407,Electronics,1002.91
900466,101688,2025-01-15 14:16:23.257408,Travel,647.0
900467,100999,2025-08-27 14:16:23.257409,Fuel,2869.18
900468,100775,2025-09-14 14:16:23.257410,Fuel,6334.96
900469,100073,2025-02-02 14:16:23.257411,Travel,1655.93
900470,101439,2025-04-29 14:16:23.257412,Groceries,281.08
900471,101680,2025-08-06 14:16:23.257413,Groceries,3421.34
900472,101637,2025-08-16 14:16:23.257414,Utilities,5089.96
900473,100334,2025-01-01 14:16:23.257415,grocery,1228.84
900474,101870,2025-01-29 14:16:23.257417,entertainment,4105.8
900475,100632,2024-12-30 14:16:23.257418,Online Shopping,275.86
900476,100687,2025-08-24 14:16:23.257419,Utilities,1569.83
900477,100574,2025-12-05 14:16:23.257420,Groceries,2249.46
900478,100295,2025-02-01 14:16:23.257421,Groceries,5330.83
900479,101107,2025-07-06 14:16:23.257422,ENTERTAINMENT,1444.46
900480,101038,2025-05-24 14:16:23.257423,Electronics,2116.05
900481,101890,2025-09-24 14:16:23.257425,Utilities,3464.35
900482,101157,2025-04-14 14:16:23.257426,Online Shopping,3424.33
900483,100477,2025-10-23 14:16:23.257427,Dining,2552.6
900484,100632,2025-06-29 14:16:23.257428,Groceries,1393.71
900485,100318,2025-07-30 14:16:23.257429,Dining,3879.52
900486,101415,2025-08-08 14:16:23.257430,grocery,6352.33
900487,100478,2025-05-31 14:16:23.257431,grocery,584.56
900488,101663,2025-03-04 14:16:23.257432,entertainment,1456.75
900489,100367,2025-02-12 14:16:23.257433,Groceries,3867.07
900490,100366,2024-12-26 14:16:23.257434,Fuel,4933.84
900491,101311,2025-01-07 14:16:23.257435,entertainment,5322.75
900492,101836,2025-06-22 14:16:23.257437,Fuel,3707.25
900493,100377,2025-11-19 14:16:23.257438,grocery,2277.12
900494,101715,2025-02-14 14:16:23.257439,ENTERTAINMENT,3632.62
900495,100462,2025-02-15 14:16:23.257440,Travel,507.77
900496,101617,2025-11-12 14:16:23.257442,Travel,815.12
900497,100012,2025-08-31 14:16:23.257446,Online Shopping,9186.09
900498,100535,2025-02-05 14:16:23.257448,Travel,8936.34
900499,101191,2025-07-25 14:16:23.257450,ENTERTAINMENT,4504.27
900500,100269,2025-03-17 14:16:23.257452,entertainment,1386.28
900501,101994,2025-07-25 14:16:23.257454,Dining,3662.8
900502,101093,2025-07-03 14:16:23.257456,Online Shopping,4074.3
900503,101341,2025-04-05 14:16:23.257458,entertainment,2533.45
900504,100375,2025-03-18 14:16:23.257460,Dining,4831.45
900505,101112,2025-09-22 14:16:23.257462,Electronics,105.49
900506,101724,2025-07-17 14:16:23.257464,Utilities,1036.04
900507,100256,2025-03-08 14:16:23.257468,entertainment,5537.24
900508,100216,2025-02-06 14:16:23.257469,Utilities,9771.94
900509,100449,2025-02-02 14:16:23.257470,entertainment,7308.64
900510,100893,2025-09-11 14:16:23.257471,Dining,4411.82
900511,101567,2025-05-21 14:16:23.257472,Groceries,633.22
900512,101164,2025-10-31 14:16:23.257473,Online Shopping,1610.02
900513,101184,2025-02-03 14:16:23.257475,Electronics,180.31
900514,100031,2025-03-19 14:16:23.257476,Dining,3574.44
900515,101847,2025-06-07 14:16:23.257477,Fuel,2091.56
900516,101175,2025-04-10 14:16:23.257478,Groceries,2978.5
900517,101882,2025-03-10 14:16:23.257479,ENTERTAINMENT,13580.63
900518,101283,2025-03-31 14:16:23.257480,Fuel,1801.05
900519,101751,2025-03-31 14:16:23.257482,ENTERTAINMENT,1282.07
900520,101302,2025-11-17 14:16:23.257483,Online Shopping,571.31
900521,101308,2025-09-04 14:16:23.257484,Online Shopping,542.6
900522,100609,2025-01-02 14:16:23.257485,Fuel,2558.51
900523,100916,2025-02-09 14:16:23.257487,Online Shopping,4841.24
900524,100541,2025-07-02 14:16:23.257488,Travel,2909.11
900525,101625,2025-04-26 14:16:23.257489,Utilities,7230.56
900526,100147,2025-03-19 14:16:23.257490,grocery,1328.64
900527,100655,2025-01-09 14:16:23.257491,Dining,3163.94
900528,100066,2025-05-02 14:16:23.257492,ENTERTAINMENT,3788.64
900529,101968,2025-11-25 14:16:23.257493,Electronics,1153.12
900530,101892,2025-07-07 14:16:23.257494,grocery,1766.4
900531,100569,2025-03-12 14:16:23.257495,Travel,3128.63
900532,101963,2025-12-11 14:16:23.257496,Groceries,74.03
900533,101816,2025-05-22 14:16:23.257497,Groceries,7619.26
900534,101302,2025-04-09 14:16:23.257498,Dining,412.06
900535,100747,2025-08-07 14:16:23.257499,grocery,170.54
900536,100442,2025-03-19 14:16:23.257501,grocery,847.41
900537,100896,2025-09-03 14:16:23.257502,Dining,2442.28
900538,101888,2025-04-30 14:16:23.257503,ENTERTAINMENT,1394.87
900539,100398,2025-11-15 14:16:23.257504,entertainment,2030.27
900540,101151,2025-09-30 14:16:23.257506,Dining,308.12
900541,101360,2025-11-13 14:16:23.257507,Online Shopping,928.92
900542,100481,2025-08-30 14:16:23.257508,Utilities,359.68
900543,101744,2025-01-31 14:16:23.257509,grocery,913.44
900544,100947,2025-10-16 14:16:23.257511,entertainment,4252.72
900545,100185,2025-01-24 14:16:23.257512,Dining,2997.23
900546,100168,2025-02-24 14:16:23.257516,Groceries,1422.48
900547,101707,2025-06-23 14:16:23.257518,Electronics,1059.68
900548,101283,2024-12-19 14:16:23.257520,Groceries,21009.31
900549,101740,2025-04-30 14:16:23.257522,Dining,5111.57
900550,101987,2025-09-05 14:16:23.257524,Utilities,6041.77
900551,101670,2025-02-27 14:16:23.257525,Utilities,93.51
900552,101581,2025-11-13 14:16:23.257528,Groceries,215.03
900553,100506,2025-06-07 14:16:23.257530,ENTERTAINMENT,4364.26
900554,100520,2025-06-27 14:16:23.257532,Fuel,745.45
900555,101494,2025-09-07 14:16:23.257534,Electronics,1940.84
900556,100160,2025-01-28 14:16:23.257536,Online Shopping,712.41
900557,101312,2025-02-28 14:16:23.257538,Groceries,682.1
900558,100339,2025-09-24 14:16:23.257540,Fuel,404.24
900559,101923,2025-05-31 14:16:23.257542,Utilities,3157.15
900560,101856,2025-06-28 14:16:23.257544,Online Shopping,4705.37
900561,101525,2025-11-19 14:16:23.257546,Online Shopping,204.83
900562,101129,2025-02-24 14:16:23.257547,Online Shopping,1128.21
900563,101825,2025-10-23 14:16:23.257549,Utilities,3759.08
900564,101498,2025-12-02 14:16:23.257551,grocery,1743.35
900565,101876,2025-07-31 14:16:23.257553,ENTERTAINMENT,4268.77
900566,101623,2025-10-13 14:16:23.257555,ENTERTAINMENT,4983.67
900567,101486,2025-07-24 14:16:23.257556,Fuel,114.89
900568,101506,2025-07-13 14:16:23.257558,Fuel,1677.98
900569,100703,2025-10-10 14:16:23.257560,Electronics,4571.52
900570,101176,2025-11-25 14:16:23.257562,grocery,1664.19
900571,100822,2025-06-11 14:16:23.257564,Utilities,20.48
900572,101672,2025-04-14 14:16:23.257565,Travel,1434.75
900573,100784,2025-02-12 14:16:23.257567,Travel,7212.93
900574,101172,2025-07-26 14:16:23.257569,Dining,10623.49
900575,101211,2025-02-16 14:16:23.257571,Travel,2877.54
900576,101676,2025-06-24 14:16:23.257573,Travel,1280.31
900577,100130,2025-06-06 14:16:23.257575,entertainment,2196.18
900578,101475,2025-12-05 14:16:23.257576,Utilities,943.09
900579,100515,2024-12-19 14:16:23.257578,Utilities,644.26
900580,101514,2025-07-05 14:16:23.257580,grocery,2381.05
900581,101499,2025-07-21 14:16:23.257582,Fuel,4670.4
900582,101286,2025-01-11 14:16:23.257584,ENTERTAINMENT,880.69
900583,101561,2025-11-03 14:16:23.257586,Online Shopping,8409.86
900584,101482,2025-06-27 14:16:23.257587,Travel,644.69
900585,100535,2025-07-04 14:16:23.257589,ENTERTAINMENT,2860.82
900586,101801,2025-06-04 14:16:23.257591,ENTERTAINMENT,5242.38
900587,100740,2025-05-26 14:16:23.257593,Online Shopping,840.07
900588,100780,2025-09-27 14:16:23.257595,grocery,1230.63
900589,101660,2025-10-11 14:16:23.257597,Online Shopping,185.0
900590,101707,2025-09-12 14:16:23.257598,entertainment,10085.19
900591,101769,2025-07-04 14:16:23.257600,entertainment,2335.99
900592,101318,2025-10-02 14:16:23.257602,Online Shopping,232.63
900593,101938,2025-04-25 14:16:23.257606,Utilities,6204.46
900594,101458,2025-06-05 14:16:23.257608,Dining,2948.56
900595,101298,2025-03-02 14:16:23.257610,Groceries,199.05
900596,100587,2025-08-04 14:16:23.257612,Dining,2098.14
900597,101331,2025-02-13 14:16:23.257614,entertainment,1994.56
900598,100725,2025-02-25 14:16:23.257616,entertainment,552.72
900599,100942,2025-11-12 14:16:23.257618,Fuel,1908.8
900600,100996,2025-04-14 14:16:23.257620,Utilities,1163.44
900601,100375,2025-04-08 14:16:23.257622,Groceries,4213.23
900602,101181,2025-05-18 14:16:23.257624,Fuel,19.27
900603,101837,2025-04-10 14:16:23.257626,entertainment,393.65
900604,100203,2025-10-09 14:16:23.257628,grocery,8781.43
900605,100988,2025-04-28 14:16:23.257629,Dining,1987.94
900606,100660,2025-01-23 14:16:23.257631,Travel,678.32
900607,100074,2025-12-02 14:16:23.257633,Fuel,5516.46
900608,101403,2025-06-27 14:16:23.257636,Online Shopping,6677.28
900609,100740,2025-06-14 14:16:23.257638,Dining,830.41
900610,100303,2025-02-27 14:16:23.257640,Travel,4376.28
900611,101085,2025-05-07 14:16:23.257642,Travel,3342.03
900612,100569,2025-03-19 14:16:23.257644,grocery,4783.5
900613,100785,2025-12-06 14:16:23.257646,Travel,5427.41
900614,101131,2025-02-11 14:16:23.257648,entertainment,3785.48
900615,101210,2025-05-13 14:16:23.257650,ENTERTAINMENT,10949.78
900616,100986,2025-12-17 14:16:23.257652,ENTERTAINMENT,6988.68
900617,100228,2025-08-29 14:16:23.257654,Electronics,910.1
900618,101071,2025-03-16 14:16:23.257655,Groceries,8569.3
900619,101854,2025-08-11 14:16:23.257657,grocery,1559.8
900620,100267,2025-09-16 14:16:23.257659,Electronics,4538.12
900621,100726,2025-11-09 14:16:23.257661,Groceries,6593.8
900622,100801,2025-02-05 14:16:23.257663,ENTERTAINMENT,2006.75
900623,100253,2025-07-12 14:16:23.257665,grocery,185.09
900624,100956,2025-06-15 14:16:23.257667,entertainment,10461.44
900625,100869,2024-12-30 14:16:23.257669,Utilities,263.34
900626,100086,2025-04-06 14:16:23.257671,Fuel,1497.58
900627,101204,2025-04-23 14:16:23.257673,Fuel,3176.07
900628,101048,2025-09-05 14:16:23.257675,Dining,437.63
900629,101981,2025-11-19 14:16:23.257676,ENTERTAINMENT,6375.02
900630,101411,2025-09-20 14:16:23.257678,ENTERTAINMENT,796.01
900631,100221,2025-10-28 14:16:23.257680,entertainment,14941.36
900632,100989,2024-12-19 14:16:23.257682,Electronics,8687.39
900633,100396,2025-07-24 14:16:23.257684,Utilities,3247.11
900634,100937,2025-02-07 14:16:23.257687,ENTERTAINMENT,3775.94
900635,100510,2025-11-12 14:16:23.257689,Travel,2669.54
900636,100560,2025-03-09 14:16:23.257691,Dining,1736.38
900637,100845,2025-09-08 14:16:23.257693,Fuel,1516.95
900638,100439,2025-09-02 14:16:23.257695,ENTERTAINMENT,7778.52
900639,101198,2025-01-07 14:16:23.257696,Utilities,3008.2
900640,101927,2025-03-02 14:16:23.257699,Online Shopping,6066.43
900641,100310,2025-01-03 14:16:23.257701,Electronics,2525.92
900642,101297,2025-09-04 14:16:23.257703,Utilities,1283.66
900643,100034,2025-05-11 14:16:23.257705,Travel,336.86
900644,100216,2025-10-03 14:16:23.257717,Electronics,1368.9
900645,100720,2025-05-05 14:16:23.257719,Fuel,7424.35
900646,101695,2025-09-25 14:16:23.257721,Electronics,4356.31
900647,101015,2025-10-03 14:16:23.257722,Utilities,5393.45
900648,101431,2025-04-13 14:16:23.257723,grocery,5196.52
900649,100518,2025-04-07 14:16:23.257724,Utilities,447.31
900650,100268,2025-10-29 14:16:23.257725,ENTERTAINMENT,605.49
900651,100637,2024-12-27 14:16:23.257726,Travel,1335.64
900652,100474,2025-05-22 14:16:23.257729,entertainment,1253.51
900653,101903,2025-07-13 14:16:23.257730,Electronics,239.28
900654,101348,2025-01-24 14:16:23.257731,Utilities,583.14
900655,101379,2025-04-29 14:16:23.257732,Groceries,6788.4
900656,100089,2025-10-02 14:16:23.257733,Groceries,3112.45
900657,101065,2025-05-09 14:16:23.257734,Dining,1466.43
900658,101388,2025-08-19 14:16:23.257735,Electronics,2616.45
900659,101694,2025-02-11 14:16:23.257737,grocery,1060.09
900660,101225,2025-01-25 14:16:23.257738,Travel,3068.42
900661,101389,2025-01-11 14:16:23.257739,Online Shopping,271.47
900662,101817,2024-12-25 14:16:23.257740,Travel,8153.07
900663,100981,2025-09-02 14:16:23.257741,Electronics,962.59
900664,101867,2025-04-21 14:16:23.257742,Groceries,5983.86
900665,100287,2025-11-20 14:16:23.257743,Travel,3775.82
900666,101626,2025-06-09 14:16:23.257744,Utilities,2590.89
900667,100480,2025-04-13 14:16:23.257745,Travel,9297.25
900668,100636,2024-12-19 14:16:23.257746,Electronics,596.98
900669,100500,2025-05-19 14:16:23.257747,Utilities,444.54
900670,101661,2025-11-27 14:16:23.257748,Fuel,1359.41
900671,100051,2025-07-16 14:16:23.257749,Travel,6206.41
900672,101939,2025-11-21 14:16:23.257751,Dining,125.43
900673,100102,2025-10-02 14:16:23.257752,Electronics,957.79
900674,101384,2025-02-15 14:16:23.257753,ENTERTAINMENT,1935.04
900675,101447,2025-10-22 14:16:23.257754,ENTERTAINMENT,4368.24
900676,100698,2025-08-21 14:16:23.257755,Dining,1244.93
900677,101228,2025-07-06 14:16:23.257756,ENTERTAINMENT,2080.44
900678,101037,2025-10-15 14:16:23.257757,Dining,1437.64
900679,101963,2025-10-31 14:16:23.257759,Fuel,338.02
900680,101639,2025-07-21 14:16:23.257760,grocery,4696.98
900681,101652,2025-07-13 14:16:23.257762,Groceries,2165.6
900682,100469,2025-07-15 14:16:23.257766,Utilities,5859.14
900683,101489,2025-07-20 14:16:23.257768,Dining,4152.53
900684,101327,2025-05-07 14:16:23.257770,entertainment,208.44
900685,101628,2025-04-02 14:16:23.257772,entertainment,2426.55
900686,100426,2025-04-06 14:16:23.257774,entertainment,16431.16
900687,101679,2025-10-18 14:16:23.257776,Online Shopping,1287.94
900688,100109,2024-12-31 14:16:23.257778,ENTERTAINMENT,2377.07
900689,101698,2025-04-02 14:16:23.257780,Dining,3694.76
900690,101588,2025-01-31 14:16:23.257782,Electronics,790.93
900691,101953,2025-07-09 14:16:23.257784,Dining,4243.28
900692,100514,2025-01-03 14:16:23.257786,Electronics,3773.54
900693,100067,2025-11-17 14:16:23.257788,Fuel,1644.79
900694,101269,2025-10-08 14:16:23.257790,Electronics,1171.41
900695,100388,2025-12-16 14:16:23.257792,grocery,8801.01
900696,101673,2025-10-29 14:16:23.257794,entertainment,475.46
900697,100307,2025-08-05 14:16:23.257796,ENTERTAINMENT,1979.91
900698,101948,2025-07-25 14:16:23.257797,Utilities,5098.26
900699,101375,2025-06-22 14:16:23.257799,Utilities,561.15
900700,101822,2025-03-29 14:16:23.257801,Online Shopping,9456.94
900701,101089,2025-02-10 14:16:23.257803,Fuel,2614.78
900702,100459,2025-05-28 14:16:23.257806,grocery,2459.89
900703,100346,2025-02-22 14:16:23.257808,grocery,1932.45
900704,100324,2025-06-14 14:16:23.257812,ENTERTAINMENT,7072.79
900705,101956,2025-11-18 14:16:23.257814,Electronics,10377.63
900706,100666,2025-10-20 14:16:23.257816,Online Shopping,1673.51
900707,101622,2025-12-09 14:16:23.257818,Groceries,2736.11
900708,101056,2025-01-28 14:16:23.257820,Electronics,1326.34
900709,100067,2025-07-04 14:16:23.257821,Online Shopping,1606.12
900710,100186,2025-01-15 14:16:23.257823,grocery,100.6
900711,100191,2025-03-14 14:16:23.257825,Fuel,5395.17
900712,101236,2025-06-10 14:16:23.257827,Utilities,12196.0
900713,101623,2025-04-20 14:16:23.257829,Dining,5136.67
900714,100427,2025-03-15 14:16:23.257831,Electronics,2555.87
900715,101374,2025-07-17 14:16:23.257833,Travel,6150.96
900716,101131,2025-07-11 14:16:23.257835,Electronics,6828.77
900717,101263,2025-03-28 14:16:23.257837,Dining,2752.43
900718,100215,2025-04-27 14:16:23.257839,grocery,9684.93
900719,100176,2025-01-06 14:16:23.257841,Online Shopping,107.22
900720,101588,2025-06-02 14:16:23.257844,Fuel,35.52
900721,101353,2025-11-15 14:16:23.257847,Travel,297.39
900722,100560,2025-09-20 14:16:23.257849,grocery,208.6
900723,100880,2025-09-14 14:16:23.257850,Groceries,1934.48
900724,100625,2025-05-11 14:16:23.257851,Utilities,9865.72
900725,101473,2025-10-10 14:16:23.257852,ENTERTAINMENT,3936.16
900726,100606,2025-02-27 14:16:23.257853,Fuel,3770.21
900727,101470,2025-04-25 14:16:23.257857,Utilities,1700.82
900728,101560,2025-07-11 14:16:23.257859,Travel,2670.74
900729,101667,2025-02-01 14:16:23.257861,Electronics,1269.3
900730,100178,2025-01-24 14:16:23.257863,Online Shopping,2553.16
900731,100394,2025-03-17 14:16:23.257865,entertainment,4805.59
900732,101168,2025-03-03 14:16:23.257867,Dining,2863.05
900733,100875,2025-11-06 14:16:23.257869,Fuel,1899.74
900734,100961,2025-10-13 14:16:23.257871,Travel,6523.4
900735,100197,2025-11-27 14:16:23.257874,entertainment,1186.13
900736,100968,2025-01-17 14:16:23.257876,Utilities,2298.77
900737,101860,2025-10-09 14:16:23.257878,Online Shopping,13382.0
900738,101107,2025-04-01 14:16:23.257880,Electronics,11973.65
900739,100668,2025-04-16 14:16:23.257882,Electronics,22.07
900740,101108,2025-01-29 14:16:23.257885,Groceries,2659.25
900741,100456,2025-04-27 14:16:23.257888,Online Shopping,1438.0
900742,101499,2025-03-21 14:16:23.257891,ENTERTAINMENT,1204.75
900743,101276,2025-09-10 14:16:23.257893,entertainment,3174.38
900744,101910,2025-01-23 14:16:23.257894,grocery,2068.99
900745,100071,2025-11-13 14:16:23.257895,Groceries,4619.7
900746,100222,2025-01-13 14:16:23.257896,Online Shopping,96.28
900747,100275,2025-06-30 14:16:23.257897,Travel,9155.31
900748,101818,2025-08-30 14:16:23.257898,Online Shopping,2934.36
900749,101799,2025-02-26 14:16:23.257899,ENTERTAINMENT,4032.78
900750,101269,2025-12-08 14:16:23.257900,Online Shopping,3247.38
900751,101364,2025-05-30 14:16:23.257901,entertainment,15826.64
900752,100572,2025-04-05 14:16:23.257903,Online Shopping,15015.86
900753,100923,2025-03-31 14:16:23.257904,Online Shopping,3294.66
900754,100470,2025-06-20 14:16:23.257906,Utilities,4031.64
900755,100453,2025-10-13 14:16:23.257907,grocery,3373.4
900756,101794,2025-02-27 14:16:23.257908,Dining,1302.18
900757,101988,2025-07-10 14:16:23.257909,entertainment,748.84
900758,100968,2025-10-12 14:16:23.257910,Dining,1804.05
900759,100006,2025-09-09 14:16:23.257911,Utilities,4018.3
