transaction_id,customer_id,transaction_date,transaction_category,transaction_amount,high_value_txn_flag,year_month
900367,100915,2025-10-02 14:16:23.257246,entertainment,1902.45,False,2025-10
900368,101979,2025-02-24 14:16:23.257247,electronics,6878.92,False,2025-02
900369,101199,2025-01-22 14:16:23.257248,online shopping,17806.54,True,2025-01
900370,100319,2025-10-16 14:16:23.257250,fuel,6118.35,False,2025-10
900371,101309,2025-03-23 14:16:23.257251,entertainment,2858.49,False,2025-03
900372,100875,2025-05-16 14:16:23.257252,entertainment,358.53,False,2025-05
900373,100328,2025-06-11 14:16:23.257253,utilities,10813.93,False,2025-06
900374,101900,2025-10-04 14:16:23.257254,entertainment,6882.54,False,2025-10
900375,100752,2025-06-27 14:16:23.257255,electronics,6445.03,False,2025-06
900376,100656,2025-10-12 14:16:23.257259,electronics,1740.48,False,2025-10
900377,101379,2025-09-16 14:16:23.257261,entertainment,2074.48,False,2025-09
900378,101037,2025-10-26 14:16:23.257263,electronics,446.07,False,2025-10
900379,101298,2025-09-15 14:16:23.257265,entertainment,9725.01,False,2025-09
900380,100070,2025-08-27 14:16:23.257267,groceries,10040.88,False,2025-08
900381,100826,2025-05-03 14:16:23.257269,groceries,1027.67,False,2025-05
900382,101218,2025-04-12 14:16:23.257271,groceries,4167.64,False,2025-04
900383,100864,2025-05-23 14:16:23.257273,entertainment,796.3,False,2025-05
900384,101835,2025-06-19 14:16:23.257275,travel,1746.99,False,2025-06
900385,100927,2025-03-26 14:16:23.257276,entertainment,1260.29,False,2025-03
900386,101902,2025-03-12 14:16:23.257279,electronics,1727.69,False,2025-03
900387,101546,2025-07-16 14:16:23.257281,fuel,1293.52,False,2025-07
900388,100105,2025-09-26 14:16:23.257283,entertainment,1482.48,False,2025-09
900389,100769,2025-06-15 14:16:23.257285,dining,5479.98,False,2025-06
900390,100892,2025-01-03 14:16:23.257286,utilities,1248.5,False,2025-01
900391,100195,2025-08-01 14:16:23.257289,entertainment,5900.14,False,2025-08
900392,100144,2025-10-24 14:16:23.257291,utilities,2937.02,False,2025-10
900393,101755,2025-11-29 14:16:23.257294,online shopping,5306.53,False,2025-11
900394,101373,2025-01-04 14:16:23.257295,utilities,8791.85,False,2025-01
900395,101447,2025-01-06 14:16:23.257296,dining,521.48,False,2025-01
900396,100470,2025-03-26 14:16:23.257298,groceries,1475.0,False,2025-03
900397,101709,2025-07-29 14:16:23.257299,groceries,200.06,False,2025-07
900398,100215,2025-02-05 14:16:23.257300,electronics,1828.43,False,2025-02
900399,101116,2025-07-07 14:16:23.257301,entertainment,948.59,False,2025-07
900400,100259,2025-04-10 14:16:23.257302,groceries,2967.59,False,2025-04
900401,100933,2025-04-30 14:16:23.257305,online shopping,5353.8,False,2025-04
900402,100574,2025-02-24 14:16:23.257306,electronics,2331.86,False,2025-02
900403,101564,2024-12-20 14:16:23.257307,fuel,1420.65,False,2024-12
900404,101810,2025-10-19 14:16:23.257309,groceries,579.36,False,2025-10
900405,101882,2025-11-26 14:16:23.257310,electronics,95.19,False,2025-11
900406,100284,2025-08-14 14:16:23.257311,groceries,3964.94,False,2025-08
900407,100483,2025-09-06 14:16:23.257312,travel,108.58,False,2025-09
900408,101954,2025-05-11 14:16:23.257313,fuel,8876.93,False,2025-05
900409,100371,2025-08-30 14:16:23.257314,travel,3156.89,False,2025-08
900410,100069,2025-10-21 14:16:23.257315,dining,1525.53,False,2025-10
900411,100378,2025-10-14 14:16:23.257316,fuel,149.86,False,2025-10
900412,101302,2025-10-21 14:16:23.257317,dining,1867.46,False,2025-10
900413,101766,2025-07-13 14:16:23.257318,dining,7068.81,False,2025-07
900414,100301,2025-10-03 14:16:23.257319,online shopping,12252.4,False,2025-10
900415,100254,2025-11-29 14:16:23.257320,electronics,310.64,False,2025-11
900416,101707,2025-06-11 14:16:23.257321,utilities,5254.21,False,2025-06
900417,100943,2025-04-12 14:16:23.257323,utilities,1046.11,False,2025-04
900418,100691,2024-12-23 14:16:23.257324,travel,1669.95,False,2024-12
900419,101287,2024-12-20 14:16:23.257325,entertainment,2776.72,False,2024-12
900420,101718,2025-09-30 14:16:23.257326,utilities,18359.22,True,2025-09
900421,100833,2025-09-25 14:16:23.257327,utilities,819.78,False,2025-09
900422,100716,2025-06-29 14:16:23.257328,fuel,489.42,False,2025-06
900423,100423,2025-05-20 14:16:23.257329,groceries,3163.34,False,2025-05
900424,101784,2025-07-22 14:16:23.257330,travel,6711.8,False,2025-07
900425,100212,2025-12-08 14:16:23.257331,travel,3656.58,False,2025-12
900426,101694,2025-11-18 14:16:23.257332,online shopping,1494.71,False,2025-11
900427,101967,2025-03-13 14:16:23.257348,dining,13200.26,False,2025-03
900428,100099,2025-10-24 14:16:23.257349,dining,18566.64,True,2025-10
900429,101852,2024-12-23 14:16:23.257350,groceries,5153.76,False,2024-12
900430,101135,2025-08-13 14:16:23.257352,online shopping,5675.58,False,2025-08
900431,100307,2025-06-21 14:16:23.257353,entertainment,5007.2,False,2025-06
900432,100677,2025-04-30 14:16:23.257354,entertainment,1042.82,False,2025-04
900433,100474,2025-09-16 14:16:23.257355,entertainment,569.9,False,2025-09
900434,101571,2025-12-10 14:16:23.257356,electronics,2828.8,False,2025-12
900435,100111,2025-04-15 14:16:23.257357,groceries,10788.04,False,2025-04
900436,101110,2025-01-21 14:16:23.257358,online shopping,7371.47,False,2025-01
900437,100182,2025-06-05 14:16:23.257359,electronics,395.54,False,2025-06
900438,100596,2025-07-08 14:16:23.257360,dining,205.38,False,2025-07
900439,101804,2025-11-08 14:16:23.257361,dining,7243.8,False,2025-11
900440,100164,2025-04-08 14:16:23.257362,dining,3322.79,False,2025-04
900441,100814,2025-09-24 14:16:23.257364,dining,1270.03,False,2025-09
900442,100089,2025-03-21 14:16:23.257368,online shopping,2887.53,False,2025-03
900443,100454,2025-10-01 14:16:23.257370,online shopping,877.11,False,2025-10
900444,100237,2025-05-19 14:16:23.257372,electronics,10277.94,False,2025-05
900445,100533,2025-02-17 14:16:23.257374,entertainment,6144.62,False,2025-02
900446,101702,2025-04-07 14:16:23.257376,entertainment,11467.58,False,2025-04
900447,100726,2025-09-18 14:16:23.257378,groceries,724.83,False,2025-09
900448,100057,2025-06-08 14:16:23.257379,online shopping,6495.26,False,2025-06
900449,100541,2025-04-09 14:16:23.257381,entertainment,2875.7,False,2025-04
900450,101937,2025-03-15 14:16:23.257383,electronics,1375.61,False,2025-03
900451,101021,2025-07-28 14:16:23.257385,groceries,2286.48,False,2025-07
900452,100617,2025-04-18 14:16:23.257388,dining,10112.49,False,2025-04
900453,100401,2025-05-20 14:16:23.257389,online shopping,4115.58,False,2025-05
900454,101005,2025-06-06 14:16:23.257392,dining,1561.54,False,2025-06
900455,100841,2025-03-23 14:16:23.257393,entertainment,32225.16,True,2025-03
900456,101702,2025-01-23 14:16:23.257395,utilities,1484.89,False,2025-01
900457,101885,2025-11-29 14:16:23.257398,electronics,5881.76,False,2025-11
900458,101689,2025-11-08 14:16:23.257399,groceries,5369.79,False,2025-11
900459,100838,2025-09-11 14:16:23.257400,online shopping,4492.16,False,2025-09
900460,100518,2025-12-14 14:16:23.257401,utilities,3874.35,False,2025-12
900461,100196,2025-11-15 14:16:23.257402,fuel,402.62,False,2025-11
900462,101856,2025-02-22 14:16:23.257403,entertainment,18513.41,True,2025-02
900463,100045,2025-07-06 14:16:23.257404,utilities,614.58,False,2025-07
900464,100529,2025-11-21 14:16:23.257406,entertainment,3173.35,False,2025-11
900465,101420,2025-06-28 14:16:23.257407,electronics,1002.91,False,2025-06
900466,101688,2025-01-15 14:16:23.257408,travel,647.0,False,2025-01
900467,100999,2025-08-27 14:16:23.257409,fuel,2869.18,False,2025-08
900468,100775,2025-09-14 14:16:23.257410,fuel,6334.96,False,2025-09
900469,100073,2025-02-02 14:16:23.257411,travel,1655.93,False,2025-02
900470,101439,2025-04-29 14:16:23.257412,groceries,281.08,False,2025-04
900471,101680,2025-08-06 14:16:23.257413,groceries,3421.34,False,2025-08
900472,101637,2025-08-16 14:16:23.257414,utilities,5089.96,False,2025-08
900473,100334,2025-01-01 14:16:23.257415,groceries,1228.84,False,2025-01
900474,101870,2025-01-29 14:16:23.257417,entertainment,4105.8,False,2025-01
900475,100632,2024-12-30 14:16:23.257418,online shopping,275.86,False,2024-12
900476,100687,2025-08-24 14:16:23.257419,utilities,1569.83,False,2025-08
900477,100574,2025-12-05 14:16:23.257420,groceries,2249.46,False,2025-12
900478,100295,2025-02-01 14:16:23.257421,groceries,5330.83,False,2025-02
900479,101107,2025-07-06 14:16:23.257422,entertainment,1444.46,False,2025-07
900480,101038,2025-05-24 14:16:23.257423,electronics,2116.05,False,2025-05
900481,101890,2025-09-24 14:16:23.257425,utilities,3464.35,False,2025-09
900482,101157,2025-04-14 14:16:23.257426,online shopping,3424.33,False,2025-04
900483,100477,2025-10-23 14:16:23.257427,dining,2552.6,False,2025-10
900484,100632,2025-06-29 14:16:23.257428,groceries,1393.71,False,2025-06
900485,100318,2025-07-30 14:16:23.257429,dining,3879.52,False,2025-07
900486,101415,2025-08-08 14:16:23.257430,groceries,6352.33,False,2025-08
900487,100478,2025-05-31 14:16:23.257431,groceries,584.56,False,2025-05
900488,101663,2025-03-04 14:16:23.257432,entertainment,1456.75,False,2025-03
900489,100367,2025-02-12 14:16:23.257433,groceries,3867.07,False,2025-02
900490,100366,2024-12-26 14:16:23.257434,fuel,4933.84,False,2024-12
900491,101311,2025-01-07 14:16:23.257435,entertainment,5322.75,False,2025-01
900492,101836,2025-06-22 14:16:23.257437,fuel,3707.25,False,2025-06
900493,100377,2025-11-19 14:16:23.257438,groceries,2277.12,False,2025-11
900494,101715,2025-02-14 14:16:23.257439,entertainment,3632.62,False,2025-02
900495,100462,2025-02-15 14:16:23.257440,travel,507.77,False,2025-02
900496,101617,2025-11-12 14:16:23.257442,travel,815.12,False,2025-11
900497,100012,2025-08-31 14:16:23.257446,online shopping,9186.09,False,2025-08
900498,100535,2025-02-05 14:16:23.257448,travel,8936.34,False,2025-02
900499,101191,2025-07-25 14:16:23.257450,entertainment,4504.27,False,2025-07
900500,100269,2025-03-17 14:16:23.257452,entertainment,1386.28,False,2025-03
900501,101994,2025-07-25 14:16:23.257454,dining,3662.8,False,2025-07
900502,101093,2025-07-03 14:16:23.257456,online shopping,4074.3,False,2025-07
900503,101341,2025-04-05 14:16:23.257458,entertainment,2533.45,False,2025-04
900504,100375,2025-03-18 14:16:23.257460,dining,4831.45,False,2025-03
900505,101112,2025-09-22 14:16:23.257462,electronics,105.49,False,2025-09
900506,101724,2025-07-17 14:16:23.257464,utilities,1036.04,False,2025-07
900507,100256,2025-03-08 14:16:23.257468,entertainment,5537.24,False,2025-03
900508,100216,2025-02-06 14:16:23.257469,utilities,9771.94,False,2025-02
900509,100449,2025-02-02 14:16:23.257470,entertainment,7308.64,False,2025-02
900510,100893,2025-09-11 14:16:23.257471,dining,4411.82,False,2025-09
900511,101567,2025-05-21 14:16:23.257472,groceries,633.22,False,2025-05
900512,101164,2025-10-31 14:16:23.257473,online shopping,1610.02,False,2025-10
900513,101184,2025-02-03 14:16:23.257475,electronics,180.31,False,2025-02
900514,100031,2025-03-19 14:16:23.257476,dining,3574.44,False,2025-03
900515,101847,2025-06-07 14:16:23.257477,fuel,2091.56,False,2025-06
900516,101175,2025-04-10 14:16:23.257478,groceries,2978.5,False,2025-04
900517,101882,2025-03-10 14:16:23.257479,entertainment,13580.63,False,2025-03
900518,101283,2025-03-31 14:16:23.257480,fuel,1801.05,False,2025-03
900519,101751,2025-03-31 14:16:23.257482,entertainment,1282.07,False,2025-03
900520,101302,2025-11-17 14:16:23.257483,online shopping,571.31,False,2025-11
900521,101308,2025-09-04 14:16:23.257484,online shopping,542.6,False,2025-09
900522,100609,2025-01-02 14:16:23.257485,fuel,2558.51,False,2025-01
900523,100916,2025-02-09 14:16:23.257487,online shopping,4841.24,False,2025-02
900524,100541,2025-07-02 14:16:23.257488,travel,2909.11,False,2025-07
900525,101625,2025-04-26 14:16:23.257489,utilities,7230.56,False,2025-04
900526,100147,2025-03-19 14:16:23.257490,groceries,1328.64,False,2025-03
900527,100655,2025-01-09 14:16:23.257491,dining,3163.94,False,2025-01
900528,100066,2025-05-02 14:16:23.257492,entertainment,3788.64,False,2025-05
900529,101968,2025-11-25 14:16:23.257493,electronics,1153.12,False,2025-11
900530,101892,2025-07-07 14:16:23.257494,groceries,1766.4,False,2025-07
900531,100569,2025-03-12 14:16:23.257495,travel,3128.63,False,2025-03
900532,101963,2025-12-11 14:16:23.257496,groceries,74.03,False,2025-12
900533,101816,2025-05-22 14:16:23.257497,groceries,7619.26,False,2025-05
900534,101302,2025-04-09 14:16:23.257498,dining,412.06,False,2025-04
900535,100747,2025-08-07 14:16:23.257499,groceries,170.54,False,2025-08
900536,100442,2025-03-19 14:16:23.257501,groceries,847.41,False,2025-03
900537,100896,2025-09-03 14:16:23.257502,dining,2442.28,False,2025-09
900538,101888,2025-04-30 14:16:23.257503,entertainment,1394.87,False,2025-04
900539,100398,2025-11-15 14:16:23.257504,entertainment,2030.27,False,2025-11
900540,101151,2025-09-30 14:16:23.257506,dining,308.12,False,2025-09
900541,101360,2025-11-13 14:16:23.257507,online shopping,928.92,False,2025-11
900542,100481,2025-08-30 14:16:23.257508,utilities,359.68,False,2025-08
900543,101744,2025-01-31 14:16:23.257509,groceries,913.44,False,2025-01
900544,100947,2025-10-16 14:16:23.257511,entertainment,4252.72,False,2025-10
900545,100185,2025-01-24 14:16:23.257512,dining,2997.23,False,2025-01
900546,100168,2025-02-24 14:16:23.257516,groceries,1422.48,False,2025-02
900547,101707,2025-06-23 14:16:23.257518,electronics,1059.68,False,2025-06
900548,101283,2024-12-19 14:16:23.257520,groceries,21009.31,True,2024-12
900549,101740,2025-04-30 14:16:23.257522,dining,5111.57,False,2025-04
900550,101987,2025-09-05 14:16:23.257524,utilities,6041.77,False,2025-09
900551,101670,2025-02-27 14:16:23.257525,utilities,93.51,False,2025-02
900552,101581,2025-11-13 14:16:23.257528,groceries,215.03,False,2025-11
900553,100506,2025-06-07 14:16:23.257530,entertainment,4364.26,False,2025-06
900554,100520,2025-06-27 14:16:23.257532,fuel,745.45,False,2025-06
900555,101494,2025-09-07 14:16:23.257534,electronics,1940.84,False,2025-09
900556,100160,2025-01-28 14:16:23.257536,online shopping,712.41,False,2025-01
900557,101312,2025-02-28 14:16:23.257538,groceries,682.1,False,2025-02
900558,100339,2025-09-24 14:16:23.257540,fuel,404.24,False,2025-09
900559,101923,2025-05-31 14:16:23.257542,utilities,3157.15,False,2025-05
900560,101856,2025-06-28 14:16:23.257544,online shopping,4705.37,False,2025-06
900561,101525,2025-11-19 14:16:23.257546,online shopping,204.83,False,2025-11
900562,101129,2025-02-24 14:16:23.257547,online shopping,1128.21,False,2025-02
900563,101825,2025-10-23 14:16:23.257549,utilities,3759.08,False,2025-10
900564,101498,2025-12-02 14:16:23.257551,groceries,1743.35,False,2025-12
900565,101876,2025-07-31 14:16:23.257553,entertainment,4268.77,False,2025-07
900566,101623,2025-10-13 14:16:23.257555,entertainment,4983.67,False,2025-10
900567,101486,2025-07-24 14:16:23.257556,fuel,114.89,False,2025-07
900568,101506,2025-07-13 14:16:23.257558,fuel,1677.98,False,2025-07
900569,100703,2025-10-10 14:16:23.257560,electronics,4571.52,False,2025-10
900570,101176,2025-11-25 14:16:23.257562,groceries,1664.19,False,2025-11
900571,100822,2025-06-11 14:16:23.257564,utilities,20.48,False,2025-06
900572,101672,2025-04-14 14:16:23.257565,travel,1434.75,False,2025-04
900573,100784,2025-02-12 14:16:23.257567,travel,7212.93,False,2025-02
900574,101172,2025-07-26 14:16:23.257569,dining,10623.49,False,2025-07
900575,101211,2025-02-16 14:16:23.257571,travel,2877.54,False,2025-02
900576,101676,2025-06-24 14:16:23.257573,travel,1280.31,False,2025-06
900577,100130,2025-06-06 14:16:23.257575,entertainment,2196.18,False,2025-06
900578,101475,2025-12-05 14:16:23.257576,utilities,943.09,False,2025-12
900579,100515,2024-12-19 14:16:23.257578,utilities,644.26,False,2024-12
900580,101514,2025-07-05 14:16:23.257580,groceries,2381.05,False,2025-07
900581,101499,2025-07-21 14:16:23.257582,fuel,4670.4,False,2025-07
900582,101286,2025-01-11 14:16:23.257584,entertainment,880.69,False,2025-01
900583,101561,2025-11-03 14:16:23.257586,online shopping,8409.86,False,2025-11
900584,101482,2025-06-27 14:16:23.257587,travel,644.69,False,2025-06
900585,100535,2025-07-04 14:16:23.257589,entertainment,2860.82,False,2025-07
900586,101801,2025-06-04 14:16:23.257591,entertainment,5242.38,False,2025-06
900587,100740,2025-05-26 14:16:23.257593,online shopping,840.07,False,2025-05
900588,100780,2025-09-27 14:16:23.257595,groceries,1230.63,False,2025-09
900589,101660,2025-10-11 14:16:23.257597,online shopping,185.0,False,2025-10
900590,101707,2025-09-12 14:16:23.257598,entertainment,10085.19,False,2025-09
900591,101769,2025-07-04 14:16:23.257600,entertainment,2335.99,False,2025-07
900592,101318,2025-10-02 14:16:23.257602,online shopping,232.63,False,2025-10
900593,101938,2025-04-25 14:16:23.257606,utilities,6204.46,False,2025-04
900594,101458,2025-06-05 14:16:23.257608,dining,2948.56,False,2025-06
900595,101298,2025-03-02 14:16:23.257610,groceries,199.05,False,2025-03
900596,100587,2025-08-04 14:16:23.257612,dining,2098.14,False,2025-08
900597,101331,2025-02-13 14:16:23.257614,entertainment,1994.56,False,2025-02
900598,100725,2025-02-25 14:16:23.257616,entertainment,552.72,False,2025-02
900599,100942,2025-11-12 14:16:23.257618,fuel,1908.8,False,2025-11
900600,100996,2025-04-14 14:16:23.257620,utilities,1163.44,False,2025-04
900601,100375,2025-04-08 14:16:23.257622,groceries,4213.23,False,2025-04
900602,101181,2025-05-18 14:16:23.257624,fuel,19.27,False,2025-05
900603,101837,2025-04-10 14:16:23.257626,entertainment,393.65,False,2025-04
900604,100203,2025-10-09 14:16:23.257628,groceries,8781.43,False,2025-10
900605,100988,2025-04-28 14:16:23.257629,dining,1987.94,False,2025-04
900606,100660,2025-01-23 14:16:23.257631,travel,678.32,False,2025-01
900607,100074,2025-12-02 14:16:23.257633,fuel,5516.46,False,2025-12
900608,101403,2025-06-27 14:16:23.257636,online shopping,6677.28,False,2025-06
900609,100740,2025-06-14 14:16:23.257638,dining,830.41,False,2025-06
900610,100303,2025-02-27 14:16:23.257640,travel,4376.28,False,2025-02
900611,101085,2025-05-07 14:16:23.257642,travel,3342.03,False,2025-05
900612,100569,2025-03-19 14:16:23.257644,groceries,4783.5,False,2025-03
